dataset,can_cor.mean,can_cor.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda
106,0.5179624424748418,,0.0,0.0,0.0,0.0,2.414035087719298,2.521164338440073,2.59827834391197,1.02909939100039,0.8995895704096868,2.16661967905069,0.6875785860273513,2.333333333333333,1.0408329997330663,-1.399895454420194,0.1283404005331184,0.3666524883028502,1.9768,0.8559795091005391,5.0,2.6457513110645907,3.0,1.3228756555322954,3.0,1.3228756555322954,1.0,0.0,0.0,1.0,0.0,0.0,0.2682850918145038,4.0,2.6457513110645907,0.3666524883028502,1.4160004478052997,0.7832411693097682,,0.0,0.0,0.2280701754385965,0.1059625885652035,3.0,1.3228756555322954,2.414035087719298,2.521164338440073,0.7317149081854962
107,0.2357022603955157,,0.1666666666666666,0.408248290463863,0.0421052631578947,0.1031364102224496,0.6105263157894737,0.5208133421832835,1.0076211080581958,1.174692235558358,0.3762198695160038,0.8890909090909092,1.0331433220840862,1.375,0.478713553878169,-1.7416314019097223,0.3270935447408552,0.0588235294117646,1.11195,0.4279897545502695,2.25,1.5,1.375,1.0307764064044151,1.375,1.0307764064044151,0.5,0.5773502691896257,0.1666666666666666,1.0,0.0,0.0,0.0555555555555555,1.75,0.957427107756338,0.0588235294117646,0.7374837588665564,0.298091755890763,,0.0,0.0,0.3894736842105263,0.1263157894736842,1.375,1.0307764064044151,0.6105263157894736,0.4782238606989704,0.9444444444444444
108,0.2160246899469286,,0.1,0.3162277660168379,0.0258064516129032,0.0816071654237001,0.8774193548387096,0.5941091320372304,1.328018303640386,1.212309302805974,0.4422166387140532,1.1520000000000004,1.051627310409919,1.3,0.273861278752583,-1.7011484375,0.3289758611015403,0.0489510489510489,1.18608,0.4060267318785795,2.8,1.6431676725154984,1.7,1.0954451150103324,1.7,1.0954451150103324,0.6,0.5477225575051662,0.1,1.0,0.0,0.0,0.0466666666666666,2.2,1.095445115010332,0.0489510489510489,0.8847544042967825,0.3439276793821542,,0.0,0.0,0.3290322580645161,0.1413477567755267,1.7,1.0954451150103324,0.8774193548387096,0.565391027102107,0.9533333333333334
109,0.4025820863698294,,0.0,0.0,0.0,0.0,1.2698412698412698,0.0,2.2133638394006434,2.220446049250313e-16,0.9006407850721705,1.9200000000000004,2.220446049250313e-16,1.5,0.0,-1.410849609375,0.0,0.1934204386374243,1.4826,0.0,4.0,0.0,2.5,0.0,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1620723362658847,3.0,0.0,0.1934204386374243,1.126872339638022,0.0,1.0371047934284736,0.0,0.0,0.238095238095238,0.0,2.5,0.0,1.2698412698412698,0.0,0.8379276637341152
110,0.8082903768654762,,0.1666666666666666,0.408248290463863,0.043010752688172,0.1053543975390614,0.7741935483870968,0.6321263852343685,1.1066819197003217,1.277886208492545,1.866666666666667,0.9600000000000002,1.1085125168440817,1.25,0.2886751345948128,-1.7612109375,0.3467710054320189,1.8846153846153864,1.11195,0.4279897545502695,2.5,1.7320508075688772,1.5,1.1547005383792517,1.5,1.1547005383792517,0.5,0.5773502691896257,0.1666666666666666,1.0,0.0,0.0,0.6533333333333335,2.0,1.1547005383792517,1.8846153846153864,0.8219620882474458,0.3625316057412464,,0.0,0.0,0.3548387096774194,0.1489936178553873,1.5,1.1547005383792517,0.7741935483870968,0.5959744714215491,0.3466666666666664
111,0.4395245364957663,,0.1428571428571428,0.358568582800318,0.0366300366300366,0.0919406622564918,0.5128205128205128,0.7252377242938948,0.3721672978139074,0.9846621161265116,0.6775963568181179,0.3128258602711157,0.8276594299472129,1.1428571428571428,0.3779644730092273,-1.9543125,0.2515117340080776,0.2394366197183099,0.8472,0.2801850638417402,1.5714285714285714,1.5118578920369092,0.8571428571428571,0.9449111825230682,0.8571428571428571,0.9449111825230682,0.1428571428571428,0.3779644730092273,0.1428571428571428,1.0,0.0,0.0,0.1931818181818182,1.4285714285714286,1.1338934190276817,0.2394366197183099,0.6386354070471236,0.3499422113730285,,0.0,0.0,0.4432234432234432,0.116296760925916,0.8571428571428571,0.9449111825230682,0.5128205128205128,0.6783977720678438,0.8068181818181818
112,0.2779324634171461,,0.1907566323453026,0.1826839659027117,0.1330508474576271,0.1177644145735241,0.8356146516007534,0.4761859789060272,1.7934872888197777,0.4321781125343656,0.3813888888888885,1.3126924809580272,0.818628954961494,1.4283333333333337,0.6106622088629143,-1.0141696969394054,0.8129505048641711,0.0837129855252099,1.1860799999999998,0.5135877054603234,3.44,0.5106858133921482,2.058777777777778,0.4149672454722358,2.053333333333333,0.422532050066422,0.6699999999999999,0.5715767664977295,0.0,1.0,1.0,1.0,0.0772464542211232,2.77,0.6846166810705097,0.0837129855252099,0.8992144686644238,0.201350407046937,,-0.058043357138496,0.1005340436057409,0.1873098652759669,0.165474066610134,2.065925925925926,0.4051540376679998,0.8356146516007533,0.3819798264299088,0.9227535457788768
113,0.7143025737023467,,0.0833333333333333,0.280305955290694,0.0211267605633802,0.0710634816229928,0.3943661971830985,0.3046944739828723,0.6057068642773799,0.90856029641607,1.0422365094367705,0.5454545454545454,0.8181818181818181,1.3333333333333333,0.5,-1.8655156893004117,0.2431037808641974,1.0417670682730902,0.9884,0.37065,1.6666666666666667,1.0,1.0,0.75,1.0,0.75,0.3333333333333333,0.5,0.0833333333333333,1.0,0.0,0.0,0.5102281667977965,1.3333333333333333,0.5,1.0417670682730902,0.6097480272496882,0.1593588184075122,6.488572361586313,0.0,0.0,0.4366197183098591,0.0845070422535211,1.0,0.75,0.3943661971830986,0.2112676056338028,0.4897718332022035
114,0.557408704665096,,0.3289023263207466,0.5402783140798277,12961.917514124289,22441.415960307917,28189.38634651601,47216.70116788741,328.2935713538032,290.7577665478543,303.78741505650885,299.1105929172095,264.5643675780002,179.91666666666666,165.708768124482,-0.8317687881304486,0.4582725217054244,0.4507565301465071,133.434,121.62517029426928,681.3333333333334,598.6988669885164,356.09444444444443,315.3365399472854,349.6666666666667,312.79239654015464,132.66666666666666,114.823052273197,0.3333333333333333,1.0,1.0,1.0,0.3107044640364201,548.6666666666666,484.55168282994674,0.4507565301465071,136.4608301454974,119.79875739662988,,0.172371368448034,0.2358730414172863,0.0515709619415451,0.0874474479145686,355.7407407407407,317.121846754998,28189.386346516007,26798.29568538956,0.6892955359635798
115,0.6051889755739036,,0.1831126245167391,0.3402955647850921,2.503018108651912,5.766422704526137,459.7358176838812,1299.5594505773793,18.81384578346182,52.483216155288765,51.35416666666667,17.169760688684917,47.90564836560076,13.78125,35.74848585704615,-1.8532713340218152,0.3419119369392259,0.5779184729516884,10.6561875,27.745218958610685,36.5,99.60349965165452,20.75347222222222,56.68180905196126,21.3125,58.26291242536468,6.125,16.923673191293734,0.1785714285714285,1.0,0.0,0.0,0.3662536961561909,30.375,82.68172625884668,0.5779184729516884,8.058842883998866,21.241223237708645,,0.0099867660299341,0.0282468399275595,0.4104008667388949,0.1754809164690851,20.62215909090909,56.31041545967708,459.735817683881,1299.4414693272058,0.633746303843809
116,0.8975141398290807,,0.5287310414502552,0.2556069776625218,66.48306787634407,63.03558587436559,390.7366607862903,703.0005159596182,74.25152546416965,110.6752539417004,28.91712073596332,72.21705497441913,110.3839530209343,18.9375,22.492123621392448,-0.7332735733905387,0.4389225253258715,4.142224445730512,15.1410525,18.758686458636305,105.275,141.73659548613406,76.14765625,111.16492877324283,73.4,106.06702283619228,56.2,90.34260715004116,0.5,1.0,1.0,1.0,0.8055316311931346,49.075,53.27459525890366,4.142224445730512,14.12976286486393,15.96189053836262,1.0524039862575236,0.3833708469511644,0.1988260951561078,0.0589605734767025,0.0396771657274376,74.98875,109.5371780397718,390.7366607862903,680.6502640079353,0.1944683688068653
117,0.5173825186904769,,0.2003643895384274,0.2049005323570563,58.85133709981167,63.14852240076573,702.921986817326,1339.236413862353,108.1224473995473,105.59861437802029,15.680347240212066,105.15204020394782,105.74316516369788,27.375,28.01417052136293,0.6386332699767704,1.6584815242546538,0.3655319777107749,20.38575,21.656873652838257,170.33333333333334,177.88723019561203,110.65833333333336,106.18035900715766,108.75,103.93928516205987,79.33333333333333,84.36982082869838,0.0666666666666666,1.0,1.0,4.0,0.2676846706465017,91.0,96.91645887051384,0.3655319777107749,19.378833563285088,19.82068000479765,,0.5520163402105206,0.5078245299630662,0.0282013807063657,0.0289376232732453,109.06481481481482,104.12070195754391,702.9219868173259,1323.0426947035537,0.7323153293534983
118,0.8466332420034864,,0.275568879073052,0.2084499216432329,988.12843004329,5121.190693382429,112777.20812567003,432652.0688003471,270.86102233530727,931.8915510914562,723.3483033885021,254.22303272185331,878.2665432127816,101.26333333333332,345.56721305427004,4.922670066971099,11.58658873920463,2.530921916730516,83.67596720000002,294.07062267266707,615.1753333333334,1901.8397448217893,289.62287407407405,984.3879243193936,262.8593333333334,898.0698440581705,113.392,367.9712707574562,0.1523809523809524,1.0,8.0,12.0,0.716787846465334,501.78333333333336,1537.1999033105924,2.530921916730516,104.1044171481993,330.48580873341984,,0.9596766439103168,2.0393716820115704,0.0143031214812511,0.0136370316146972,278.7178765432099,956.8325358310292,112777.20812567,432184.5837311172,0.283212153534666
119,0.3004040266792987,,0.0,,0.0,,4.871794871794872,5.076664070057264,3.3710462637587044,1.637210185448135,1.5259778915781372,2.667085760737028,1.0565388150901251,3.25,2.4748737341529163,-1.3764477272727276,0.0912553442338565,0.0991941117339376,2.59455,1.5725347706807629,7.0,4.242640687119285,4.0,2.1213203435596424,4.0,2.1213203435596424,1.0,0.0,0.0,1.0,0.0,0.0,0.0902425792451368,6.0,4.242640687119285,0.0991941117339376,2.0205747017791467,1.25624260899317,,0.0,0.0,0.1538461538461538,0.1087856586440842,4.0,2.1213203435596424,4.871794871794872,5.076664070057264,0.9097574207548632
120,0.416715450730636,,0.0747957592006765,,0.6857142857142857,,9.557142857142855,3.939594923753621,4.71800913424968,0.8072937143876271,2.2415466200817686,3.524167289908553,0.4847859441005416,4.75,1.0606601717798212,-1.320721234783735,0.008833683928722,0.2101435689182666,3.7065,1.048356513787175,10.5,2.1213203435596424,5.75,1.0606601717798212,5.75,1.0606601717798212,1.0,0.0,0.0,1.0,1.0,0.0,0.1736517668776371,9.5,2.1213203435596424,0.2101435689182666,3.059817471145489,0.6239549669898922,,0.0,0.0,0.0714285714285714,0.0202030508910442,5.75,1.0606601717798212,9.557142857142855,3.8183766184073575,0.8263482331223628
121,0.8398474701725248,,0.1961999253732179,0.2074415629454955,14.084147752154673,19.7502233767612,639.8407165618448,1041.82467061727,179.88486101804037,312.9246162591172,50.60522009119805,177.04537625283265,314.43847550425136,32.510625000000005,41.17714467066854,2.7939407582332865,6.62031023700234,2.393785397675242,17.887569,20.55026043042773,220.695,308.556179811716,184.0014814814815,310.8026686613309,178.79,313.15322617956,163.0225,306.66724641702444,0.1666666666666666,1.0,0.0,2.0,0.7053437731551899,57.67250000000001,63.99687251473048,2.393785397675242,17.664044910795702,20.90684844578405,1.0532822401357145,1.2990778852588856,1.51367535142518,0.1007953069770348,0.1502758176100862,181.26279411764708,312.68006075295887,639.8407165618448,1040.81936650429,0.2946562268448101
122,0.1869028087875083,,0.0,,0.0,,3.7179487179487176,2.357022603955158,3.18476084210024,0.8196636955316963,0.7692700106933245,2.566638211343124,0.5329565483913687,2.75,1.0606601717798212,-1.354513392857143,0.0416119713821476,0.0361971216746619,2.2239,1.048356513787175,6.5,2.1213203435596424,3.75,1.0606601717798212,3.75,1.0606601717798212,1.0,0.0,0.0,1.0,0.0,0.0,0.0349326599326599,5.5,2.1213203435596424,0.0361971216746619,1.876353576270076,0.6280859412010674,,0.0,0.0,0.141025641025641,0.0543928293220421,3.75,1.0606601717798212,3.717948717948718,2.357022603955159,0.96506734006734
123,0.0851208839981336,,0.0,,0.0,,3.354838709677419,2.919666709415422,2.988857219451885,1.0967132555990198,0.1984174218144866,2.4317477003942187,0.7237205384107466,2.5,1.4142135623730951,-1.403696056547619,0.0808963829428895,0.0072984462586057,2.2239,1.048356513787175,6.0,2.8284271247461903,3.5,1.4142135623730951,3.5,1.4142135623730951,1.0,0.0,0.0,1.0,0.0,0.0,0.0072455648926237,5.0,2.8284271247461903,0.0072984462586057,1.7319372247418203,0.8428904546037043,,0.0,0.0,0.1612903225806451,0.0912395846692319,3.5,1.4142135623730951,3.354838709677419,2.919666709415422,0.9927544351073764
124,0.9999999999999998,,0.0317319339576989,0.0499516657520592,264.90231559198185,7564.935450431082,21323.633060136268,115134.50694361114,1.4921556782060583,9.554458189144263,681.5862107529863,0.5610004721933003,3.592155720712194,6.829268292682927,30.890858226200507,31.586296538620463,3.157824463170975,2251799813685247.2,3.037521951219512,13.616336018905969,183.7317073170732,859.5355729808466,11.21388367729831,50.022190871101465,2.5365853658536586,11.360232306109788,0.0975609756097561,0.6246950475544242,0.0048780487804878,1.0,0.0,41.0,0.9999999999999996,183.6341463414634,859.260227058647,2251799813685247.2,31.584547101929985,144.34057184525355,,5.707251141234387,0.3627214143278147,0.4632614534902536,0.1054229646198081,3.342439024390244,15.157532909495496,21323.63306013627,104448.93879652924,4.4408920985006143e-16
125,0.1280595736658514,,0.0382592010359274,0.0308342328833467,1.0643363735908762,1.7674717341357673,43.25071147410301,61.12304397991331,19.115820858338655,0.7844377608549179,1.5468749058970015,18.141404476512047,2.262680192762959,5.923785714285715,4.368434037116378,4.45709107921398,4.965777422801656,0.0166726738272252,4.180593119999999,2.9806702810546457,51.32855714285714,33.721091362126124,19.966451392857145,0.4380821932320907,19.0056,0.7530823776320891,10.510028571428572,5.858477869069827,0.0,1.0,0.0,7.0,0.0163992544074796,40.81852857142858,39.28944571101822,0.0166726738272252,5.226212978713948,4.312034817936388,,1.3089904230825042,0.8898083978980623,2.974537702206928e-05,4.858895020582664e-05,19.2385719047619,0.4850751583777757,43.250711474103,60.88735867499578,0.9836007455925204
126,0.1314036250497628,,0.0338916065841429,0.0253607409097745,0.0002995952279926,0.0003575740071438,0.0152239146514858,0.0208807693329975,4.2312280441812735,0.0121951197773183,0.0360088800970561,4.229369741610491,0.0146143213347646,0.1241857142857145,0.0928122442276422,0.262768012384539,0.6009266300189801,0.0175702974682989,0.0925671900000001,0.069644884668257,4.531114285714286,0.2198158428364632,4.233053642857143,0.0099347181901582,4.2353,0.0058089012156631,3.900971428571428,0.3432383123248613,0.0,1.0,6.0,6.0,0.0172669126762186,0.6301428571428571,0.5542323214956666,0.0175702974682989,0.0992292969525835,0.0792067220889668,,-0.0393312551030225,0.2192502960777469,0.0002898857899757,0.0002458217543475,4.234273511904762,0.0069213037579146,0.0152239146514858,0.0208452832161818,0.9827330873237814
127,0.1058075020397018,,0.035684220996546,0.0271859604545665,0.6691703626658162,1.0068520907402314,33.88808874284236,43.90753251648363,17.354555800022414,0.6977035594914311,2.0717029931760527,16.360117299084187,1.7695317591848676,5.586767857142858,4.031566426488651,3.3083879397468885,6.003883250616766,0.011321979625401,4.0759851,2.922994126000205,45.60814285714287,33.52266808657773,18.129091785714287,1.297975248247619,17.389464285714286,0.647532808508756,9.032928571428572,4.844702170314251,0.0,1.0,0.0,7.0,0.0111952274878815,36.57521428571429,37.703258023298574,0.011321979625401,4.703498309378035,3.704869470837048,,0.9974617467359742,0.8611183895025931,0.000110292406383,0.0001615129194574,17.558858333333333,0.8106388599547935,33.88808874284238,43.7947319660937,0.9888047725121184
128,0.0842754066013562,,0.0352502401006606,0.0244089969639217,0.0003264262272854,0.0004108151803559,0.0172374928849713,0.0233749394629476,4.237001843957024,0.0172632297399318,0.0325375420081011,4.234750591866399,0.0182521885826498,0.1362821428571425,0.0952901497994914,1.1631000220224028,2.9928788342256927,0.0071531482787112,0.10243707,0.0720198852249066,4.571585714285713,0.2841242300389711,4.239122749999999,0.017000254080209,4.240028571428572,0.0158221326297178,3.7826,0.5952877147508869,0.0,1.0,1.0,6.0,0.0071023441578239,0.7889857142857143,0.8273689330815919,0.0071531482787112,0.1073298012467215,0.0816748089939346,,-0.1027638108301422,0.6063254660779546,0.0003203153093031,0.0002703210314636,4.24032125,0.0168053190002866,0.0172374928849713,0.0233348835203302,0.992897655842176
129,0.098891322592718,,0.0359168444839375,0.0385337026619575,1.1152152156754382,1.033829822668194,47.667850319208064,34.3616258820971,9.38971174547933,2.711437702269138,1.6151982849635358,8.090728105781736,4.221370068148517,5.0669208333333335,2.610488380907712,21.097150312869864,16.1024299587197,0.0098760767139854,3.4568548700000004,1.6318318927834083,63.792750000000005,35.37675044922866,10.875032583333336,1.3185514995304286,9.322058333333333,1.8745054210155452,4.059316666666667,2.934497705173181,0.0,1.0,0.0,6.0,0.009779493684137,59.73343333333333,38.12253546015357,0.0098760767139854,6.473533996263001,2.6293439299799286,,3.58873295055832,1.4609691547169965,9.474858309157512e-06,1.113154331231842e-05,9.56584861111111,1.7305055824001951,47.667850319208064,34.165388925417304,0.990220506315863
130,1.0,,0.0069579214289216,0.0082056829895662,1.7193989000767296,19.161280613929115,4766667.158834634,60669768.01151999,2025.7501107596952,25783.589525536445,42454.38966945952,2018.6709013953428,25693.485900490938,286.87654320987656,3651.342283207068,153.0820720340164,12.156175025865952,inf,215.7183,2745.6457096086124,2436.4444444444443,30998.147073655862,2032.8950233877767,25874.450361185354,2027.9938271604935,25812.147373013595,1685.611111111111,21454.32684798104,0.0,1.0,0.0,161.0,1.0,750.8333333333334,9543.820225674835,inf,171.6122025848066,2183.263638494737,,12.377741582374112,0.9594543796317664,0.4938081114969137,0.0390351178381584,2025.5665648466336,25781.25336746033,4766667.158834637,60669768.01102592,0.0
131,1.0,,0.0042363973313403,0.0107759215949266,0.0002014458967639,0.0075839625033228,0.09836149558722,1.657831938854457,,,8.265908565594462,,,0.0414201183431952,0.6051708892310388,474.347116750092,237.6982200372832,inf,0.0219319526627218,0.4032140437642983,1.0650887573964498,0.8993371237352665,0.0294008875739644,0.3880721127048967,0.0207100591715976,0.3306994188017909,-0.0029585798816568,0.0543928293220421,1.7558337576598247e-05,1.0,0.0,335.0,1.0,1.0680473372781063,0.910595251956688,inf,0.0770632427019159,0.3044618263456488,,20.763112428543945,6.68156488849682,0.496209549172979,0.0330952444726668,0.0230974280860038,0.3589631095570276,0.0983614955872206,1.65195423361155,0.0
132,0.9999999999999992,,0.006597123734835,0.0100509577472807,0.1184795818386281,1.5221119565578594,37821.87925875177,517206.04916499095,78.67419489198694,1075.5894517300362,1927.2624595440063,77.47542434353453,1059.2503786845118,15.497326203208557,211.70230097975843,176.12651403069424,18.37925332213268,750599937895081.6,10.822187165775402,147.77334010104087,130.22994652406416,1766.751872228558,79.90125740713975,1092.2498069478818,77.93582887700535,1065.4623894754843,50.41176470588236,689.2969977039238,0.0,1.0,0.0,186.0,0.9999999999999988,79.81818181818181,1077.4548859606823,750599937895081.6,14.305167940890184,194.47232364124136,,13.241315008173489,1.3544732535364972,0.4927044224938585,0.044725415535286,78.71628848099436,1076.1111759004823,37821.87925875191,517206.0487436459,1.3322676295501906e-15
133,0.804243153739199,,0.0835543425511347,,0.7121071297541891,,31.497832232685184,42.89485786434382,6.106926360450504,3.858183500078405,1.7959713723120307,4.2258395712632,1.5136615929293713,8.55,9.121677477306465,-1.451257544564571,0.3436198252195207,1.8313135948845445,5.63388,6.709481688237923,14.1,12.586500705120546,7.936711711711711,6.16679927502376,10.0,8.48528137423857,1.35,0.4949747468305832,0.0,1.0,0.0,0.0,0.6468070503363729,12.75,13.08147545195113,1.8313135948845445,4.473282614206575,4.7932400077864585,,-0.3257810216496942,0.3743939502259908,0.0416389406441309,0.0235027839501384,8.09179104477612,6.128610564701913,31.49783223268517,42.8830343851011,0.3531929496636271
134,1.0,,0.0467184449746239,0.0737510431819279,0.2692202520352403,5.191894229751428,831.2086383405838,6490.916695465052,28.99940081956525,225.93664987676897,117.91148232970086,28.739690919091423,224.04297730970092,4.25,32.58092488967535,36.02762283442641,15.317169193736737,inf,3.487755737704918,26.85694340768338,40.49180327868852,307.4011831982662,29.28163934426229,227.76583915050657,29.040983606557376,226.1673844575069,20.24590163934426,157.99542775427662,0.0021857923497267,1.0,1.0,60.0,1.0,20.24590163934426,149.40678875001018,inf,3.896465385034959,28.80323996430268,,5.821811376527996,1.8497959308967915,0.4752679704646439,0.0800091536354099,29.349726775956285,228.54412221899304,831.2086383405818,6490.789761117889,0.0
135,0.9283336302602564,,0.0590734005057692,0.0654211349611943,11.036704586493318,153.3133231573712,336.0181924882631,1384.388257252919,22.361539391532617,69.7454231740894,151.4628842526196,21.565513322245465,67.25598653506066,8.89423076923077,28.181480894101632,22.95744773331466,19.112691082397063,6.236064322579415,5.9304,18.55679871048883,36.07692307692308,109.25124185176958,23.144230769230777,72.06718113584087,24.115384615384617,75.6476447342953,11.76923076923077,37.830472048133565,0.0061538461538461,1.0,1.0,23.0,0.8618033290721864,24.307692307692307,71.60042973657028,6.236064322579415,5.854308230021828,17.714826511755852,,4.4207830960761845,2.268864798023896,0.4365641959873014,0.1592419115658961,23.347902097902097,72.89974740890577,336.0181924882629,1141.9784863457542,0.1381966709278136
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,257.0,,,,,,,,,,0.4961167611626368,0.0310022188189262,175.7127281820455,2822.364330495935,,,
137,0.9999999999999996,,0.0247129002140636,0.030634021184415,1.5430826282005954,28.37216533894634,49963.16013770722,380503.9133914621,46.32381961917488,351.70923634020227,2286.898459959634,39.46181670228303,299.7937152367385,41.73706896551724,316.6597613134924,47.38313178143062,9.197449280322823,1501199875790164.2,29.115196551724136,220.943741619656,129.67241379310346,977.5377838604364,53.93442118226603,409.2680535532688,47.63793103448276,361.4659576446933,14.137931034482758,107.53774503015488,0.0,1.0,0.0,56.0,0.9999999999999992,115.53448275862068,870.0001253381081,1501199875790164.2,29.574630682120446,223.4943022448872,,6.85647285408736,1.2330168699026267,0.4745916515426497,0.087160987669325,49.29817444219067,374.1099141580091,49963.16013770711,380503.8518957873,6.66133814775094e-16
138,1.0,,0.0291573180211093,0.0366707803278137,130.91924356789224,1758.0351737698063,2066885108.811087,12741135507.121143,0.0,0.0,193565.5111114652,0.0,0.0,242.3421052631579,1493.897067193192,30.15578703172452,0.0257903662705858,inf,39.01578947368421,240.50947896846847,45013.76315789474,277477.30752285244,1416.9445234708392,8734.46605612998,26.31578947368421,162.22142113076254,0.0,0.0,0.0014224751066856,1.0,0.0,38.0,1.0,45013.76315789474,277477.30752285244,inf,7375.233861418721,45462.98146708108,,5.597896948879628,0.0034215656901969,0.4735203670094776,0.0776145592479079,81.76086956521739,504.0078492427459,2066885108.811087,12741135507.116518,0.0
139,1.0,,0.0367319341692487,0.0631576646545233,5122039063.144647,97232834792.673,144685734464.27124,885387122403.5093,,,4132056.2645878536,,,87386.56382978724,353467.3288170007,34.85829350395771,8.814834564338012,inf,52798.36697234043,210516.4869848584,334625.89361702127,1296910.6216465249,46925.82640232111,188974.81894870783,7891.968085106383,77252.87777856312,-43071.40425531915,192523.20820049537,0.0046253469010175,1.0,0.0,47.0,1.0,377697.2978723404,1462515.001410642,inf,95261.12548788544,372235.3003039023,,5.88958367406194,1.1555729914816593,0.4571994062345372,0.120672958396476,19870.726443769,101396.39873664425,144685734464.27118,582013587282.2584,0.0
140,0.7732895671962808,,0.3410900855514782,0.2164791970397838,5.892702834338864,7.233553640318582,36.02521943606503,78.13516317809588,7.558826772455919,6.116988875826512,16.949147642182048,5.844222313908142,4.104442023880738,6.777777777777778,7.30629485063698,-0.5525372285866551,0.5222894465191309,1.4874183564680876,5.106733333333334,5.496933749714471,19.0,13.114877048604,10.03472222222222,6.657923009817066,9.97222222222222,6.75629850172744,1.2777777777777777,1.2018504251546631,0.25,1.0,6.0,3.0,0.5979767547346113,17.72222222222222,13.05543735171076,1.4874183564680876,4.572811302599425,4.123583787828794,1.3033433663680647,-0.0417279281627125,0.4176195734177726,0.0356571944153643,0.0173730234218015,10.01128472222222,6.701976599696685,36.02521943606502,73.03937701530445,0.4020232452653887
141,0.0577832666079992,,0.0,,0.0,,116.2066381156317,154.89272461464722,1003.6118603988074,1390.7184716548263,1.716802808853061,999.2276631478492,1396.9162904201344,14.75,15.202795795510772,-1.2230621113015232,0.0204974840321855,0.0033500915403002,11.1195,11.531921651658926,1021.5,1371.0800487207157,1006.75,1386.2828445162263,1006.75,1386.2828445162263,992.0,1401.4856403117371,0.0,1.0,0.0,0.0,0.0033389058998911,29.5,30.405591591021544,0.0033500915403002,8.804571582474022,8.79615340529286,,0.0,0.0,0.0631691648822269,0.0651083331713523,1006.75,1386.2828445162263,116.20663811563168,154.89272461464722,0.9966610941001088
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833333333333333,,4.0,2.0,,,,,,,,,,0.0715959678111959,0.1610347738088471,81.13446054750403,100.91056054579704,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004040404040404,,28.0,71.0,,,,,,,,,,0.3696171428829886,0.2115882705953191,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246153846153846,,1.0,12.0,,,,,,,,,,0.3936510870204713,0.1978051373962795,22.57463219840269,59.52513730141862,,,
145,0.241517367538252,,0.3645494840173612,0.3604859914219289,2.2967195229441724,4.030847505589629,425.771162482693,1200.5047998920493,9.325390443727011,24.824442764049397,4.712593256379499,3.361922476202407,8.702940742737592,10.97375,26.884951479804247,1.1719757337732508,3.406241303276139,0.0619438639796826,9.792573,24.800229208348256,28.77625,66.83006892484849,13.719305555555556,35.10010096041624,14.27,37.26975296019932,0.14,0.3482199633236768,0.3928571428571428,1.0,0.0,5.0,0.0583306388226071,28.63625,66.48253775831452,0.0619438639796826,8.229393737900887,20.228642809902443,,0.8900760441743556,0.8549500300332816,0.1245495738779462,0.2288496035231821,13.552821969696968,35.0990536336459,425.7711624826929,1200.4350192973538,0.9416693611773927
146,0.3939827996279482,,0.1322457959334706,0.1492311124991392,0.0841192952615681,0.6358012327426485,3.192465396152484,14.134152205632732,1.3122039174092952,6.428460072267947,1.687961003323467,1.269002596448045,6.216817687129415,1.0833333333333333,2.636147826340329,4.234741490235979,11.585816908518558,0.1837435733722928,0.4942,1.8888978042188016,3.625,10.137371668624274,1.7833220185562342,6.58287948735339,1.625,6.506267880984493,0.6666666666666666,3.2659863237109046,0.0326086956521739,1.0,0.0,13.0,0.1552224464026759,2.958333333333333,7.092428091414397,0.1837435733722928,0.7872051681893275,1.638485011592216,,1.2747874111192683,2.1595583257318367,0.4619713408461209,0.1278069610449868,1.6805084745762713,6.479229061646483,3.1924653961524854,13.781790443692046,0.8447775535973241
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009341232706096,,7.0,458.0,,,,,,,,,,0.4917729051862491,0.0569711055303343,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.834376831599647e-05,,6.0,1201.0,,,,,,,,,,0.4942272239406046,0.0512580908289311,5.507464935983472,86.40225162071198,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.347608706521196e-06,,30.0,1326.0,,,,,,,,,,0.4884096420832857,0.0733488812748587,,,,,
