dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
233,0.016758020960611,0.0306820909403623,2.807320320160349,4.681111291435603e-16,0.02,0.724,0.0658618081878851,0.4377822943777246,,0.0,0.014766864609306,0.0238600424221902,0.9933418121880536,0.0640710250890292,0.1456568101056098,0.0640710286083034,0.1456568179661124,1.0000000563358598,0.4984931362710922,0.724,0.0497102716861526,13.696471907577727,0.5,0.0678822509939085,,,0.9471426439185384,,,50.0,1.697912475,0.0695016714016099,3.7281367536310936,0.121324917164293,-1.156713611925572,0.1365060705037249,44.0,6.431818181818182,1.885041820185372,0.0227272727272727,0.0547910889191586,1029.84126984127,1120.9868517875764,0.5,0.0,0.2370930024298101,0.654,0.0516827931821714,1.26304851183,0.0580704625753561,1.7656451999999998,0.1654914396972443,2.199999996310709e-09,1.6558314461921704e-08,-0.0094238,0.0439931209207126,-1.8333359,0.2211996682383739,0.0725253787173086,0.121324917164293,0.6639999999999999,0.0758946638440411,43.0,4.3,0.086,4.3,2.66874918683308,4.777777777777778,2.223610677354389,10.0,0.0,0.0,2.0,0.0222222222222222,1.0,500.0,0.0,10.0,0.0,37.70810976531121,,0.722,0.0511642236115996,0.1916533372706247,0.526,0.0452646538580478,3.5989811000000005,0.3796987692100878,0.2370930024298101,1.000000028167929,6.940305908158971e-09,,-0.0285239316072696,0.0420465985537406,0.0,0.0,0.0083754613333333,0.0127510345140373,5.517241379310345,2.219690262100366,0.1045982050091853,0.1104123848190655,0.1074662642045454,0.0873702584856565,1.0000000563358598,1.3880612084920826e-08,0.1,0.1448501970892646,0.8083466627293753,0.536,0.0362705880232945
234,0.0128259754660273,0.0055663754273896,2.8073203201603487,0.0,0.05,0.6759999999999999,0.0539958846168442,0.4653784360622164,,0.0,0.0066674811972472,0.0137252899029907,0.9966619137320388,0.0402194777041114,0.059024793855201,0.0402194802417105,0.0590247977095468,1.0000000627976775,0.3567183849487385,0.6240000000000001,0.0716782936304832,31.531410577321903,0.5,0.0480832611206852,,,0.99074882796067,,,20.0,1.7209737,0.0627104946567874,3.7723736919501234,0.0680053706234468,-1.190706490701968,0.1103659165419855,46.0,6.717391304347826,2.115162651778406,0.0217391304347826,0.0537427761688783,1514.6112554112551,2061.5008929621545,0.5,0.0614875461901345,0.2764497765410335,0.6619999999999999,0.0493963561409138,1.2756898859039998,0.0520966002444351,1.7487813600000002,0.1184543490125626,1.1999999995282446e-09,1.2369316875020413e-08,0.0181381,0.046368692048982,-1.73094368,0.1238687349306111,0.0316085419422643,0.0680053706234468,0.67,0.0641179468722378,45.0,1.8,0.09,4.090909090909091,2.467976720090587,2.142857142857143,1.5901482410679293,25.0,0.0,0.0,2.0,0.0033333333333333,1.0,500.0,0.0,25.0,0.0,87.81524257867224,,0.6100000000000001,0.0641179468722378,0.2165770887517145,0.534,0.0096609178307929,3.47972504,0.2230139226151735,0.2764497765410335,1.0000000313988382,1.3371608379360024e-08,1.0256443896473275,0.0055498967402761,0.0810985476197238,3.212838502656441e-07,1.111993373911165e-06,-0.0019965698666666,0.0221061779462897,5.802197802197802,2.4139399800132204,0.0955074040342951,0.0976310468196009,0.1006071671195652,0.0921264766309498,1.000000062797678,2.674321759084864e-08,0.04,0.0848026012426238,0.7834229112482854,0.52,0.0249443825784929
235,0.0321285563900697,0.0549469175505803,2.8073203201603487,0.0,0.01,0.75,0.0316227766016838,0.4097166196960237,,0.0,0.026474675121299,0.0275145337599428,0.9966619137320388,0.1486506990705712,0.2818038426179248,0.1486507072464231,0.2818038589939181,1.000000048992669,0.6839923472318221,0.698,0.0345768066130398,7.458588761505168,0.5,0.0480832611206852,,,0.9658831590264656,,,100.0,1.6596313500000002,0.0520695849517738,3.670356162580352,0.1452876782677566,-1.0915163729347137,0.1687245141089036,55.0,6.490909090909091,1.5137973746781608,0.0181818181818181,0.0480297326544216,1073.8666666666666,881.489443030161,0.5,0.0642824346533224,0.201731996415483,0.66,0.0639444203108362,1.23549846798,0.0634973193621875,1.8352854,0.2384853951551331,-4.799999996407677e-09,1.2132600705648382e-08,0.0187576,0.0572035081904947,-1.8415392,0.1825479897470799,0.1336260713120358,0.1452876782677566,0.714,0.0566078125742767,54.0,10.8,0.108,6.0,3.6742346141747673,10.8,2.8635642126552705,5.0,0.0,0.0,2.0,0.1,1.0,500.0,0.0,5.0,0.0,20.00877689956818,,0.8300000000000001,0.0391578004149024,0.1678677084551361,0.71,0.046427960923947,3.6768246,0.4143532748709728,0.201731996415483,1.0000000244963343,8.510050152922995e-09,1.0094498944137176,0.0020702204431476,0.0484252837020464,0.0,0.0,-0.0009592213333333,0.0122870660934238,5.559633027522936,1.9457036842868007,0.1366894957141014,0.118255281499036,0.0942471590909091,0.0699430257873562,1.0000000489926693,1.70201006073418e-08,0.2,0.160139774129589,0.8321322915448639,0.5360000000000001,0.0295145914949048
236,0.0117955420210016,0.0025153308400523,2.807319507347536,5.747454520287042e-06,0.1,0.724,0.027968235951204,0.473128280270792,,0.0,0.0042917852530915,0.0110918842054975,0.998337376521882,0.0362446324486494,0.0376900652161436,0.0362446345957059,0.0376900678008616,1.000000058792349,0.3696657356539531,0.718,0.0635609943282828,48.83869551154272,0.5,0.0339411254969543,,,1.0604638206162342,,,10.0,1.7141491350000002,0.0564610231673371,3.785215359662737,0.0572250656182225,-1.187147315387287,0.062070744559058,45.0,6.177777777777778,1.418848587105514,0.0222222222222222,0.0535693640775842,704.5587301587303,552.0735544133418,0.5,0.0157134840263677,0.2884113588694546,0.6180000000000001,0.0520256347070044,1.27134373296,0.0387981232206771,1.73799192,0.0869971718322486,-2.3599999989887267e-09,1.5320734249180003e-08,-0.00154251,0.038614520276029,-1.74915502,0.0769226863583912,0.0204415242066801,0.0572252808369432,0.6319999999999999,0.0526624470883506,44.0,0.88,0.088,4.888888888888889,3.4075080500434787,1.6296296296296295,1.005681863909264,50.0,0.0,0.0,2.0,0.0008163265306122,1.0,500.0,0.0,50.0,0.0,136.33415761776328,,0.5660000000000001,0.0573875712444195,0.2238503695919971,0.552,0.055936471902408,3.48714694,0.1274344060147935,0.2884113588694546,1.000000029396174,1.1793808403061516e-08,,-0.0073506661685865,0.0697878203529728,1.6064192513282205e-07,7.949713604449245e-07,0.0021954059333333,0.0190975571457474,5.258426966292135,1.8557532768983869,0.121558601208674,0.0973693404373524,0.1075520833333333,0.0813833569466656,1.000000058792349,2.3587617560959887e-08,0.02,0.0651792777388567,0.7761496304080029,0.5119999999999999,0.0285968141193696
237,0.0145739613699253,0.0256061274709992,3.1699088461299887,5.480197012992564e-06,0.01,0.783,0.05056349144063,0.4811248923451309,,0.0,0.0120142607382083,0.0201842502475599,0.9814538950336535,0.0747005629886902,0.1844882680581035,0.0747005671952089,0.1844882778261484,1.0000000661520436,0.6233758538258933,0.741,0.05425249610233,12.477761079218254,0.5,0.1131370849898475,,,1.1730114183627571,,,100.0,1.6677599,0.1351458350102872,4.07270649115191,0.1368580713636533,-1.0026277237597117,0.4503171780889963,71.0,7.098591549295775,1.7415504551771004,0.0140845070422535,0.039611595156279,2292.6049062049065,2723.0240378329445,0.5,0.0497962521962357,0.3012042784101396,0.7230000000000001,0.0449814776695178,1.22676269226,0.1144996623621213,1.9807752999999997,0.6356836403451449,6.999999974333092e-10,8.327331171874127e-09,-0.0271226,0.0633879267604556,-1.8261569,0.1929934354228718,0.0786562500117323,0.1368596113873858,0.796,0.0403319558993444,70.0,7.0,0.07,6.363636363636363,4.863593882567238,7.0,4.521553322083512,10.0,0.0,0.0,2.0,0.0888888888888888,1.0,1000.0,0.0,10.0,1.0,39.30078786691671,,0.774,0.0347051068928543,0.2314811620341137,0.58,0.0,3.8069322,0.7939874681529648,0.3012042784101396,1.0000000330760213,7.469309911239884e-09,,0.0957584480536071,0.2355996627923792,3.006009012015284e-07,4.840134343950463e-07,-0.0198057236666666,0.0451467541185429,6.156028368794326,2.13903746024522,0.0974197361659097,0.0844965363825926,0.0745075924295774,0.0686459920028522,1.0000000661520436,1.4938620308392156e-08,0.1,0.1506561298016207,0.7685188379658863,0.575,0.0117851130197757
238,0.0103729002330428,0.0192506142824915,3.1699072864385758,3.598824974717156e-06,0.025,0.779,0.0443345864484552,0.48990814812614,,0.0,0.0057096469569346,0.0146732834993261,0.9885173903891564,0.0348767170810224,0.0751019165232402,0.0348767189302156,0.0751019199840268,1.000000055934264,0.4134574619597167,0.75,0.0355902608401044,26.19982101060696,0.5,0.0890954544295049,,,1.189077043905291,,,40.0,1.69919832,0.0896495925610199,4.120694747680928,0.1009620218799846,-1.1360033302384658,0.2391939315553375,75.0,7.746666666666667,2.620570050082117,0.0133333333333333,0.0424179122456454,7804.555622155622,16704.81997366489,0.5,0.0848528137423857,0.3158067758514478,0.6709999999999999,0.0783794190673376,1.259767681116,0.0755223052250246,1.81033732,0.2804970956400024,3.4399999992018593e-09,9.504735662098629e-09,-0.00152884,0.0478433688257665,-1.77529788,0.1581728404729353,0.0377299291468043,0.1009636454051449,0.784,0.054609726443393,74.0,2.96,0.074,5.285714285714286,3.66749907301276,3.363636363636364,2.6645012853378587,25.0,0.0,0.0,2.0,0.0133333333333333,1.0,1000.0,0.0,25.0,1.0,83.01572327646579,,0.6340000000000001,0.039496835316263,0.2400099936003839,0.5610000000000002,0.0056764621219754,3.5856352,0.4120897818289521,0.3158067758514478,1.0000000279671315,9.169437349867375e-09,1.0210518625257423,0.0238964738372838,0.1464992511133967,4.0080120160203786e-08,2.004006008010189e-07,-0.0045173149999999,0.0307775243297779,6.805369127516778,2.8914549137466485,0.0752672331299397,0.1071663689970646,0.0710107421875,0.0685108393833782,1.000000055934264,1.833887527208699e-08,0.04,0.0958041149453832,0.7599900063996161,0.556,0.0164654520469712
239,0.0386789517497782,0.0500990198905611,3.1699088461299887,5.812626705187956e-06,0.005,0.7989999999999999,0.0341402336775183,0.5069807397371998,,0.0,0.0266651283004141,0.0291641814148915,0.9795438195294628,0.2766084907535026,0.3354142108537487,0.2766085053358876,0.3354142285033896,1.0000000535220148,0.9427743617600806,0.766,0.0416866618689693,5.405319417039699,0.5,0.1187939392393399,,,1.2941845367468556,,,200.0,1.5926917,0.171366331216509,3.968234176250379,0.2054437394955162,-0.8264030917690095,0.5969013378764202,76.0,7.368421052631579,1.8463810026691525,0.0131578947368421,0.0409868442736053,2852.998556998557,2965.334415941077,0.5,0.0372161463782393,0.3459484060897595,0.739,0.036040101122068,1.17362363958,0.141885294681598,2.191955,0.7703469591028447,2.799999998615021e-09,1.3773162312124415e-08,-0.0404565999999999,0.0842358451687878,-1.9433404,0.2895444304088753,0.1812184894090725,0.2054414427528224,0.8240000000000001,0.0306231575409489,75.0,15.0,0.075,6.818181818181818,4.578606377887966,15.0,4.242640687119285,5.0,0.0,0.0,2.0,0.4,1.0,1000.0,0.0,5.0,1.0,16.492193299186006,,0.8859999999999999,0.0217050941281329,0.2570294704644783,0.572,0.0293636207273936,4.1352954,0.9629808461341792,0.3459484060897595,1.000000026761007,8.555956274734453e-09,1.0406049330548033,0.1306550738562742,0.3025994953775371,0.0,0.0,-0.021590428,0.0523273249427557,6.423841059602649,2.225420068489588,0.0972434179017317,0.0849574840193671,0.0690146998355263,0.0706522351814017,1.0000000535220148,1.711191296142679e-08,0.2,0.2012357742978069,0.7429705295355217,0.58,0.0385861230093007
240,0.0081122943196493,0.001301788775039,3.1699088461299887,5.2517541647754295e-06,0.05,0.788,0.0436653943835008,0.5176984901082156,,0.0,0.0032157771615897,0.0100202443590591,0.9805107178796568,0.0277565592616587,0.041318014095699,0.0277565608586045,0.0413180164280528,1.0000000578643105,0.3518672716493598,0.736,0.0414192655120242,47.63827857237231,0.5,0.1159655121145937,,,1.2931227874934514,,,20.0,1.720448685,0.0678297142778691,4.129837151142016,0.0681337684303548,-1.1672003393787131,0.1940585858766446,72.0,7.444444444444445,2.4023983842964323,0.0138888888888888,0.0420839387768468,6522.321855921857,16304.770170835953,0.5,0.0,0.3661421042136795,0.698,0.035213633723318,1.273614231078,0.0572866025880386,1.77490602,0.2497570692513018,6.39999998028884e-10,8.888791382498623e-09,-0.0072871499999999,0.0403718050390962,-1.74907678,0.1145895714450971,0.0205824128676282,0.0681344115302192,0.7630000000000001,0.0490011337737313,71.0,1.42,0.071,5.071428571428571,4.251050290390431,2.290322580645161,2.283178316690672,50.0,0.0,0.0,2.0,0.0032653061224489,1.0,1000.0,0.0,50.0,1.0,153.01055583310998,,0.579,0.0440832545682976,0.2680117266603262,0.567,0.0221359436211786,3.5239828,0.3444289762986896,0.3661421042136795,1.000000028932155,9.33163321214566e-09,,0.021678688072991,0.1132656729416655,1.603606410818517e-07,4.228758598320946e-07,-0.0050760830333333,0.0230313966581807,6.503496503496503,2.698132180941616,0.0842325449441717,0.1048320770344771,0.0740102132161458,0.068311136023109,1.000000057864311,1.8663267018389392e-08,0.02,0.070583829919229,0.7319882733396739,0.5719999999999998,0.019888578520235
241,0.0412325370601746,0.0499758529227685,2.0,0.0,0.1,0.74,0.0966091783079296,0.6137124704416068,,0.0,0.0329427333443765,0.0415488240117405,0.9927744539878084,0.1376720270453442,0.1604608764080217,0.1376720336980762,0.1604608822642457,1.0000000443017512,0.6642974680474759,0.6799999999999999,0.1135292424395093,12.816461916415252,0.5,0.0707106781186547,,,1.5037155954198569,,,10.0,1.624461225,0.2340968063675335,2.9153135712213816,0.1029158291610142,-0.984503725410003,0.6245625965318352,15.0,4.333333333333333,1.1126972805283737,0.0666666666666666,0.1110126547912873,80.66666666666667,39.4365071379058,0.5,0.0471404520791031,0.6042171567586139,0.7,0.2108185106778919,1.2101569792199998,0.1691164650545408,1.9353919,0.5024160180055415,1.8000000003154383e-08,2.1499354000484757e-08,-0.048416,0.1237550976602131,-1.7396694,0.1654407618798274,0.0774608827664262,0.1029158291610142,0.7100000000000001,0.1523883926754994,14.0,1.4,0.14,2.333333333333333,1.2110601416389968,1.75,1.035098339013531,10.0,0.0,0.0,2.0,0.0444444444444444,1.0,100.0,1.0,10.0,1.0,24.81948370031819,,0.65,0.135400640077266,0.3766429963755401,0.6299999999999999,0.1418136492412176,3.6750613,0.6108101083117314,0.6042171567586139,1.0000000221508747,3.0535970042807245e-08,,0.1637901252233157,0.2878045806516254,0.0,0.0,-0.0309443966666666,0.0539473658551783,3.5172413793103448,1.5028708160235105,0.1685758690837573,0.0869136620514525,0.23125,0.1137823737290999,1.0000000443017507,6.107194164151666e-08,0.1,0.1741278232462299,0.6233570036244599,0.63,0.1567021236472421
242,0.0313696419632998,0.026268275068517,2.0,0.0,0.25,0.7699999999999999,0.1494434118097326,0.6500396058237187,,0.0,0.020122371753175,0.0395278371346961,0.98581503717892,0.0846952671103381,0.0885333621832715,0.0846952723369435,0.0885333672346182,1.000000062116881,0.6120726893055533,0.76,0.171269767715535,20.29016930960569,0.5,0.0989949493661166,,,1.7511505099718052,,,4.0,1.68887042,0.0994266679666036,2.9372291913864848,0.1017402082741682,-1.1690011389690067,0.2085841446762995,14.0,4.428571428571429,1.5045717874984443,0.0714285714285714,0.1440009157480039,92.43809523809522,76.12693724215215,0.5,0.101015254455221,0.7317561326978692,0.71,0.1100504934614612,1.250927115228,0.0997663432924623,1.7488521600000002,0.2403701793390214,2.8000000007050162e-09,3.4219877263590785e-08,0.0023321399999999,0.0932944288717758,-1.72684132,0.1611213992482894,0.048585845792436,0.1017402082741682,0.78,0.1135292424395093,13.0,0.52,0.13,1.8571428571428568,0.8997354108424372,1.4444444444444444,0.7264831572567789,25.0,0.0,0.0,2.0,0.01,1.0,100.0,1.0,25.0,0.0,40.16425200343772,,0.53,0.1766981104093143,0.4225514891394555,0.55,0.0707106781186547,3.4756934799999994,0.3476416185381769,0.7317561326978692,1.0000000310584394,2.8396642468505276e-08,1.1751066877005616,0.0029361956093053,0.1657462939858031,0.0,0.0,0.0015816153333333,0.0421070253574434,3.6296296296296298,1.7791127466358518,0.138062953442013,0.1147448662333006,0.2354910714285714,0.1340215451096257,1.000000062116881,5.679328679105847e-08,0.0399999999999999,0.1011400354941111,0.5774485108605445,0.53,0.0948683298050513
243,0.0894932752270106,0.1063813108937633,2.0,0.0,0.05,0.7500000000000001,0.1269295517643985,0.4366024936152951,,0.0,0.0428888607925894,0.0409350571104252,0.9709505944546688,0.3128446927296038,0.3137653134121526,0.3128447091263476,0.3137653318491911,1.0000000535062674,0.965597294817408,0.6799999999999999,0.0632455532033676,9.53431800234499,0.5,0.1414213562373094,,,1.1929963626885576,,,20.0,1.48185965,0.1749373922135788,2.869113148481516,0.1004379566968088,-0.6928194390044992,0.8183614066670007,16.0,4.875,1.8211717839530317,0.0625,0.106426813663976,153.0857142857143,156.23581595121215,0.5,0.0,0.2355162551883647,0.6599999999999999,0.1577621275493231,1.08062992674,0.1856403894803025,2.1298912000000003,0.6963730636388085,-9.99999999717893e-09,3.60555127568314e-08,-0.0673032,0.1237654838159654,-1.7911876,0.1196268051872154,0.101837445973153,0.1004379566968088,0.8,0.1154700538379251,15.0,3.0,0.15,1.875,0.8345229603962802,3.0,1.8708286933869709,5.0,0.0,0.0,2.0,0.4,1.0,100.0,1.0,5.0,1.0,18.6391413874151,,0.8300000000000001,0.0948683298050513,0.1906217374310937,0.5599999999999999,0.0843274042711567,3.9210788,0.7009857655178882,0.2355162551883647,1.0000000267531333,2.5425503376241807e-08,1.1141916308609068,0.2418395921108716,0.4187757336957763,0.0,0.0,-0.0468610833333333,0.0722115084910091,4.064516129032258,2.0483405294850714,0.1186257152444878,0.1149361236923324,0.20849609375,0.1429415317328754,1.0000000535062676,5.0851008352638006e-08,0.2,0.1698200502228531,0.8093782625689062,0.51,0.1286683937707918
244,0.0306100460442156,0.0165983782723634,2.0,0.0,0.5,0.8200000000000001,0.1316561177208766,0.8199808349594822,,0.0,0.0173179804615534,0.0280895616109742,0.9814538950336535,0.0844679578266604,0.0706198580280518,0.0844679640048548,0.0706198640095582,1.0000000722281224,0.7783935694940786,0.82,0.1229272594305718,24.564440574529392,0.5,0.1131370849898475,,,2.192384057734818,,,2.0,1.697369365,0.1109565173568214,2.941499641157776,0.0704958461196435,-1.188811113309664,0.1975837569054258,9.0,3.555555555555556,1.130388330520878,0.1111111111111111,0.1856370413228758,34.13333333333333,15.156516750229915,0.5,0.0785674201318386,2.0522102201456365,0.63,0.170293863659264,1.253888994204,0.0842112599651988,1.7184087800000003,0.2103957155605996,-6.800000003616414e-09,2.8886830554687676e-08,0.0151344199999999,0.111706171697219,-1.7029083,0.1294725363348914,0.0399542538758775,0.0704958461196435,0.74,0.1264911064067352,8.0,0.16,0.08,1.6,0.5477225575051661,1.1428571428571428,0.3779644730092273,50.0,0.0,0.0,2.0,0.0032653061224489,1.0,100.0,1.0,50.0,1.0,49.05724812715138,,0.6599999999999999,0.1429840705968481,0.6723685697008495,0.5599999999999999,0.06992058987801,3.42131708,0.2193322809375281,2.0522102201456365,1.00000003611406,3.2087859447560715e-08,,-0.0074264814627666,0.1920744632977914,0.0,0.0,0.0034750306666666,0.0490537316305093,2.823529411764706,1.4245742398014511,0.19706908487134,0.1218475805876502,0.3125,0.1316585902058806,1.0000000722281224,6.417572099119371e-08,0.02,0.0843839647546461,0.3276314302991505,0.51,0.0737864787372621
245,0.0325927937408551,0.0399901689336436,2.5848699190400284,0.0,0.04,0.8240000000000001,0.0658618081878851,0.5583619800328196,,0.0,0.0268903594740014,0.0368211368330311,0.9459534760689116,0.1085909365723524,0.1785928422052046,0.1085909406345619,0.1785928486121527,1.000000042365592,0.6555807438656037,0.796,0.0787682959346236,8.523122596742247,0.5,0.1923330444827409,,,1.6544089946161729,,,25.0,1.6614907250000002,0.1590404468788019,3.419836668667802,0.1609513717605019,-1.0235853316188757,0.4846054658794218,25.0,5.72,1.860107523773828,0.04,0.0869942526837262,374.215873015873,386.19571192331136,0.5,0.0848528137423857,0.4529986202095327,0.788,0.0755424825291482,1.25181766857,0.1271057189158479,1.8843636,0.4864727874239672,9.599999999032604e-09,1.4751271134758112e-08,-0.04097955,0.0555507866043167,-1.7959479000000005,0.2572358103009981,0.1109867264411377,0.1609513717605019,0.8440000000000001,0.0691536132260796,24.0,2.4,0.096,2.6666666666666665,1.4142135623730951,3.0,2.7774602993176543,10.0,0.0,0.0,2.0,0.0888888888888888,1.0,250.0,1.0,10.0,1.0,22.289901431689888,,0.76,0.082192186706253,0.3117681007461708,0.6359999999999999,0.0809938269252663,3.6803115,0.645633056183748,0.4529986202095327,1.000000021182796,1.4734488003785784e-08,,0.0657193784643949,0.2611651889369087,0.0,0.0,-0.0078096526666666,0.0477218250190909,4.857142857142857,2.131118642090737,0.1080157182991811,0.0929588783661793,0.14828125,0.1265982118308529,1.0000000423655924,2.9468976764063803e-08,0.0999999999999999,0.1838843507429478,0.6882318992538292,0.6599999999999999,0.0686375342732466
246,0.0279059834669266,0.0317977467680659,2.5848699190400284,0.0,0.1,0.784,0.0908233939516074,0.5391722863443902,,0.0,0.0092865445929137,0.0182363121118022,0.99093240356837,0.0611440218364091,0.0823561580115945,0.0611440251005181,0.0823561610800978,1.00000005802473,0.5123114437474623,0.704,0.0908233939516074,26.924273486847756,0.5,0.0791959594928933,,,1.2695019148811293,,,10.0,1.7140217500000003,0.1465935513559373,3.5389978976328305,0.0762400532667777,-1.1595791810635303,0.2678035821439025,26.0,5.230769230769231,1.3944946699845735,0.0384615384615384,0.0784822174861188,251.12380952380957,210.53344028121515,0.5,0.054392829322042,0.4098541134425768,0.692,0.0844327477279336,1.256008400556,0.1042756355762506,1.78576884,0.2619309431382757,3.0399999971564283e-09,2.0306977454099012e-08,0.00087724,0.0884767472542362,-1.74868144,0.1894880359218139,0.0368044249755682,0.0762400532667778,0.764,0.0548128127762519,25.0,1.0,0.1,3.125,2.03100960115899,2.272727272727273,1.348399724926484,25.0,0.0,0.0,2.0,0.0133333333333333,1.0,250.0,0.0,25.0,1.0,69.23258536863248,,0.584,0.068507907086214,0.290706754361837,0.5199999999999999,0.04618802153517,3.53445028,0.3901229002760454,0.4098541134425768,1.0000000290123645,1.8949620142632347e-08,1.0608383778850126,0.0391140012807981,0.1846756324234502,0.0,0.0,-0.0088238650666666,0.0422767454320396,4.352941176470588,1.7868802915893915,0.1255325177494597,0.144412709930353,0.1649639423076923,0.0936803627586194,1.00000005802473,3.7899241380047995e-08,0.04,0.1067643528534759,0.709293245638163,0.536,0.1102723900167217
247,0.0649660816803564,0.0700711340002644,2.5848699190400284,0.0,0.02,0.772,0.0755424825291482,0.5158742833885296,,0.0,0.0408194698484881,0.0423814070935044,0.9895875212220556,0.3102901704339493,0.3288247384897037,0.3102901864717068,0.3288247564577324,1.0000000442654335,0.9838524997025344,0.768,0.1011928851253881,5.872238472995306,0.5,0.0848528137423857,,,1.2456944001164736,,,50.0,1.632659,0.1167792687151973,3.405937798940827,0.1811844357061487,-1.0110327504553345,0.3213606658293105,23.0,5.0,1.348399724926484,0.0434782608695652,0.0858269239199752,198.8190476190476,187.2995438047353,0.5,0.0922313192852018,0.3626322453759144,0.7,0.0573488351136174,1.20880633062,0.1117613504521589,1.9889352,0.4938323506345042,2.399999999624925e-09,1.4587666022067484e-08,-0.0413987,0.1070483633017105,-1.8338372,0.2908432792840502,0.1685196413212571,0.1811844357061487,0.8160000000000001,0.0735149266778145,22.0,4.4,0.088,2.75,1.9820624179302295,4.4,1.816590212458495,5.0,0.0,0.0,2.0,0.4,1.0,250.0,0.0,5.0,0.0,14.338686332190596,,0.8240000000000001,0.0658618081878851,0.2661262762616289,0.772,0.0755424825291482,3.8227724,0.5772815975079233,0.3626322453759144,1.0000000221327163,1.6673224349582966e-08,1.0815666654674283,0.0751377730935993,0.2792854255217051,0.0,0.0,-0.0139751026666666,0.0618880109309784,4.133333333333334,1.739905953571263,0.1340701652213383,0.1319729273130287,0.1803668478260869,0.0946603833515366,1.0000000442654335,3.3346449561542194e-08,0.2,0.2097673774098564,0.7338737237383711,0.6039999999999999,0.0913114328974076
248,0.0205907940733655,0.0050558796061016,2.5848699190400284,0.0,0.2,0.776,0.0804432166879912,0.6448225816957651,,0.0,0.007913827405813,0.0134749872819479,0.9933418121880536,0.051257306755869,0.0510031567974445,0.0512573098535264,0.0510031605719296,1.000000060996004,0.5112000916112123,0.708,0.1050714042925095,32.20536030473149,0.5,0.0678822509939085,,,1.5298348381075093,,,5.0,1.698755355,0.0903776854435478,3.5473677411969526,0.0587261929574801,-1.169920652178709,0.1597144280400992,23.0,5.217391304347826,1.4757593342575277,0.0434782608695652,0.0911366953164398,221.4857142857142,184.07716378286875,0.5,0.0307437730950672,0.7117313080174589,0.6759999999999999,0.0913114328974076,1.257623100216,0.0756530023081365,1.75186392,0.1821473733786138,4.640000000755151e-09,2.0095445725345304e-08,-0.00371065,0.0656565228860175,-1.73799062,0.1008151572854266,0.0308439900311289,0.0587261929574801,0.696,0.0631048510197292,22.0,0.44,0.088,2.75,1.8322507626258089,1.4666666666666666,1.125462867742275,50.0,0.0,0.0,2.0,0.0032653061224489,1.0,250.0,0.0,50.0,1.0,82.80465421079694,,0.5720000000000001,0.1320605921537534,0.4157961618647917,0.548,0.0193218356615859,3.48985454,0.236676812630272,0.7117313080174589,1.0000000304980012,2.379858762553813e-08,,0.0101951201760682,0.1353701926018073,0.0,0.0,-0.0023070106666666,0.03457711461843,4.355555555555555,1.8235274950634897,0.1464833128073597,0.1669921652284452,0.1694972826086956,0.1175759372580532,1.000000060996004,4.759717683388885e-08,0.02,0.0773536913198475,0.5842038381352084,0.576,0.0868203765125317
