1.5,7.5,35.6,6.3,7.4,41.4,7.8,7.6,71.4,0.2,7.7,75.0,0.08,40.7,85.5,97.4,78.4,58.8,88.5,77.5,93.5
2.0,7.7,29.5,8.0,7.7,31.8,9.5,7.7,23.8,0.2,7.9,29.2,0.0,61.2,65.9,98.4,83.0,63.4,93.2,85.3,92.5
1.0,7.7,59.3,3.2,7.6,56.8,4.0,7.7,59.1,0.2,7.8,67.3,0.05,9.2,50.0,95.0,,39.7,,58.2,79.2
1.5,7.6,46.3,4.5,7.7,47.4,5.5,7.7,73.7,0.2,7.8,75.0,0.1,60.6,80.4,97.3,78.2,74.1,88.6,87.6,91.3
2.0,7.3,49.3,4.0,7.5,44.9,4.0,7.3,62.2,0.1,7.5,72.9,0.02,46.0,71.2,97.5,78.2,41.4,86.3,68.6,88.0
2.0,8.1,47.8,3.5,8.0,59.7,3.0,8.0,69.0,0.2,8.2,77.6,0.0,46.9,66.1,93.3,85.9,,92.1,,93.7
0.4,7.5,46.2,4.3,7.5,52.5,4.5,7.5,78.4,0.2,7.6,78.0,0.0,35.3,69.7,96.7,84.8,51.3,92.3,67.5,92.3
1.7,7.5,,4.0,7.5,,3.5,7.5,,0.2,7.6,,0.02,45.9,80.5,94.3,84.8,73.1,91.4,83.1,96.9
6.5,7.8,,6.5,7.8,,4.0,7.8,,0.3,7.8,,0.02,,67.3,93.8,85.6,65.1,90.2,79.5,97.5
4.5,7.7,,5.0,7.6,,4.5,7.5,,0.3,7.5,,0.02,56.8,58.8,94.4,87.0,75.6,92.7,81.0,93.0
0.8,7.7,,1.8,7.9,,4.0,7.8,,0.2,7.9,,0.2,29.3,65.5,95.0,79.3,46.2,85.5,64.1,38.3
1.3,7.6,51.3,5.5,7.6,47.0,4.0,7.7,65.2,0.2,7.8,70.8,0.0,39.6,69.5,96.3,88.2,71.2,91.9,81.2,94.2
1.7,7.6,53.1,4.0,7.6,53.4,4.5,7.6,69.4,0.2,7.7,69.3,0.02,58.5,58.5,95.6,88.2,45.8,95.1,70.1,93.4
6.5,7.6,50.0,3.0,7.6,51.2,2.0,7.6,65.8,0.2,7.7,68.9,0.02,39.6,55.8,90.0,85.6,74.7,92.6,77.5,89.8
5.0,7.6,57.3,3.2,7.6,55.8,3.0,7.6,76.7,0.3,7.7,82.9,0.0,64.8,58.7,91.7,91.2,64.2,95.9,75.7,91.5
5.0,7.8,53.1,5.5,7.8,47.6,8.5,7.9,73.1,0.2,7.9,57.5,0.02,34.8,69.4,97.6,91.6,81.7,92.1,86.6,96.9
2.5,7.9,61.4,6.5,7.9,60.5,6.0,7.8,73.3,0.3,7.8,62.2,0.0,49.5,72.2,95.0,90.1,,94.6,,96.6
3.3,7.8,27.2,4.2,7.8,32.3,7.0,7.7,49.1,0.2,7.8,75.0,0.0,40.0,82.9,97.1,85.2,63.0,89.7,81.7,97.6
3.6,7.6,31.6,7.0,7.6,28.6,11.0,7.6,48.3,0.4,7.7,80.0,0.0,79.1,85.0,96.8,77.6,64.2,92.6,86.5,98.4
2.71,7.8,47.4,3.0,7.8,46.7,4.0,7.8,59.2,0.3,7.7,75.6,0.0,56.9,59.2,92.5,89.4,66.7,93.7,74.2,95.4
2.42,7.7,39.8,2.5,7.7,25.3,4.5,7.7,37.2,0.2,7.7,56.0,0.02,58.1,71.3,95.6,88.1,65.3,90.2,71.5,91.9
0.9,7.7,62.7,4.5,7.7,57.8,4.5,7.7,68.2,0.3,7.7,80.0,0.02,57.1,65.6,94.4,88.4,42.6,94.0,64.9,94.6
1.0,7.5,57.3,4.0,7.6,53.3,4.5,7.7,69.0,0.2,7.8,86.7,0.02,62.3,65.0,95.6,89.4,68.7,94.9,80.4,93.3
1.6,7.7,58.6,3.0,7.6,73.1,5.0,7.6,65.1,0.2,7.6,,0.0,54.4,58.7,96.0,90.8,56.8,95.6,79.6,94.1
1.14,7.8,55.7,5.0,7.8,60.2,3.5,7.8,72.4,1.5,7.9,74.7,0.0,5.5,40.8,57.1,87.5,78.9,93.5,88.7,93.9
3.4,7.8,53.3,6.5,7.8,57.5,7.0,7.8,67.9,0.2,7.9,74.3,0.02,73.0,66.9,97.9,89.7,77.4,94.9,94.2,95.4
5.35,7.7,37.7,4.0,7.8,46.5,5.0,7.8,48.4,0.3,7.9,82.9,0.0,63.3,56.3,94.0,78.9,,90.9,,94.6
2.2,7.9,56.4,4.0,7.9,50.0,6.0,7.9,65.9,0.2,7.9,92.0,0.0,,67.6,97.5,87.6,73.8,93.2,82.0,94.7
,7.7,51.0,4.5,7.7,56.4,2.5,7.7,52.2,0.6,7.9,78.0,0.0,7.5,36.8,76.0,91.9,77.4,95.5,84.5,96.5
4.0,7.5,56.8,6.0,7.6,64.4,6.0,7.6,77.3,0.2,7.6,70.9,0.0,30.2,74.7,96.7,89.9,65.7,96.6,82.4,97.0
1.95,7.8,67.5,2.0,7.8,65.1,2.0,7.8,76.8,0.5,7.9,80.0,0.02,42.3,34.9,75.0,92.1,78.4,94.9,80.1,88.0
0.4,7.6,59.0,3.5,7.5,64.9,4.0,7.4,77.6,0.1,7.5,71.4,0.05,41.8,82.2,97.5,83.2,62.3,89.9,74.3,93.0
0.4,7.6,52.4,4.0,7.5,66.2,2.5,7.4,75.3,0.1,7.6,71.8,0.0,61.1,50.7,96.0,81.1,63.4,91.3,86.5,83.8
1.2,7.8,45.6,5.5,8.0,41.0,4.5,7.9,74.6,0.1,8.0,78.3,0.05,61.4,81.8,97.8,77.6,71.9,91.5,87.8,93.7
0.3,8.1,40.7,2.0,8.0,45.2,1.1,7.9,63.5,0.1,8.1,80.0,0.0,25.4,56.8,90.9,81.8,72.8,87.5,80.7,91.9
0.35,8.0,20.3,1.6,8.1,19.9,2.5,8.0,46.3,0.2,8.0,76.7,0.0,43.0,80.6,92.0,77.6,78.9,83.3,84.2,96.7
2.5,7.7,25.6,1.4,7.9,24.8,1.9,7.8,47.6,0.2,8.0,83.3,0.0,41.3,68.4,89.5,86.5,46.4,89.6,61.5,95.0
2.0,8.1,39.1,1.4,8.1,38.9,1.9,8.2,59.7,0.1,8.0,88.9,0.0,64.7,65.6,94.7,84.9,48.0,88.4,58.7,93.5
1.2,7.8,48.2,1.3,7.9,41.2,2.8,7.9,61.1,0.2,8.0,62.5,0.0,64.8,72.2,94.5,72.7,47.5,82.9,71.8,85.7
1.0,7.8,43.9,1.5,7.8,57.1,1.2,7.9,64.5,0.1,7.9,66.7,0.05,36.5,44.6,91.7,55.3,37.3,77.9,51.9,70.5
0.7,7.8,20.2,0.8,7.8,25.2,1.5,7.8,20.2,0.7,7.9,73.3,0.0,,5.3,53.3,,68.8,90.3,69.1,94.2
2.0,7.8,30.6,2.5,7.9,28.9,3.0,7.9,45.1,0.3,8.0,93.3,0.0,63.4,73.7,90.0,73.1,48.3,90.9,75.8,96.4
0.8,7.8,37.6,2.5,7.8,50.0,1.3,7.8,52.6,0.4,8.0,76.0,0.0,,43.5,68.0,,58.6,89.0,77.3,95.7
0.8,7.6,57.7,2.5,7.6,54.2,2.5,7.7,57.3,0.7,7.9,69.1,0.02,,46.4,72.0,,66.5,85.1,84.1,94.3
0.8,8.0,67.5,2.5,7.9,61.0,2.5,7.9,65.9,0.3,8.1,66.7,0.0,,48.2,88.0,,45.3,,69.5,90.6
0.3,7.7,64.6,2.0,7.7,61.6,2.5,7.8,79.6,0.2,7.9,67.5,0.02,48.2,63.0,94.0,54.5,65.9,65.5,78.7,87.7
0.7,7.5,59.1,3.0,7.6,59.2,2.5,7.6,64.5,1.2,7.7,77.3,0.05,48.9,29.6,52.0,60.4,81.3,80.0,80.5,91.5
0.27,7.4,65.1,4.5,7.4,64.6,4.0,7.4,72.5,0.2,7.6,72.0,0.01,26.0,64.1,95.0,81.1,54.5,87.5,79.4,91.3
1.0,7.5,67.0,5.0,7.5,63.2,3.5,7.6,72.1,0.2,7.7,61.3,0.0,38.0,64.2,95.7,78.7,46.8,87.3,74.6,92.0
0.4,7.6,64.8,1.5,7.6,56.1,7.5,7.6,65.9,1.0,7.7,59.0,0.03,50.2,55.8,86.7,76.5,71.4,84.8,72.1,85.2
0.7,7.3,67.9,4.5,7.3,61.3,8.5,7.4,78.4,0.3,7.4,70.8,0.1,,76.9,97.1,77.3,49.3,89.2,71.9,88.7
0.5,7.9,,,7.7,,,7.8,,,7.9,,,49.2,81.6,,58.5,61.4,66.7,72.5,88.9
0.6,7.9,,1.5,7.8,,4.0,7.8,,0.2,7.9,,0.0,53.2,67.2,95.0,76.9,,82.4,,79.1
1.5,7.8,,4.5,7.8,,4.0,7.8,,0.2,7.9,,0.02,37.6,72.8,95.0,87.2,60.4,91.7,74.9,96.6
0.9,7.5,,2.8,7.6,,3.5,7.6,,0.4,7.7,,0.0,20.3,58.6,90.0,,67.7,,78.2,92.6
0.9,7.8,,2.5,7.8,,2.5,7.8,,0.2,7.8,,0.02,33.3,55.1,92.0,83.3,65.4,88.5,76.9,91.6
0.7,8.1,,1.3,8.3,,3.0,8.3,,0.2,8.3,,0.0,44.1,62.2,93.3,86.3,65.2,91.7,77.8,91.0
0.83,8.2,72.5,10.0,8.0,83.6,8.5,7.9,84.5,1.3,7.6,71.7,0.01,33.2,80.1,84.7,92.4,77.7,95.0,88.4,96.6
2.0,8.1,69.2,5.5,8.2,67.5,8.0,8.1,78.0,0.2,7.8,81.8,0.0,29.1,59.3,97.5,88.8,76.6,92.9,84.2,89.7
1.0,8.1,79.3,7.0,8.1,74.8,6.0,8.1,82.1,0.2,7.7,89.1,0.01,19.2,54.5,96.7,88.6,72.7,90.9,77.8,89.6
1.7,8.1,74.5,4.7,8.1,75.2,5.2,8.1,84.3,0.5,7.8,87.0,0.0,44.8,53.2,90.4,85.5,68.2,89.5,78.5,87.8
5.9,8.4,69.5,,8.3,67.5,,8.1,76.9,,7.8,76.9,,50.4,65.8,,92.0,71.8,95.8,86.4,93.2
1.3,8.2,55.5,6.0,8.2,53.0,4.7,8.1,65.5,1.0,7.7,77.8,0.02,34.8,58.3,78.7,87.3,71.7,89.7,86.6,94.2
1.09,8.7,68.1,5.5,8.4,70.8,2.5,8.4,78.5,1.5,7.9,82.4,0.01,,27.0,40.0,87.7,81.2,96.0,87.6,92.7
1.5,8.3,69.8,5.7,8.3,68.5,6.3,8.1,73.6,1.7,,,,,33.3,73.0,,,,,
5.45,8.0,79.3,4.0,8.0,74.5,5.0,8.1,78.1,1.0,7.7,80.8,0.01,45.2,39.6,80.0,83.3,69.9,89.7,76.7,82.1
5.9,8.2,77.6,4.5,8.2,72.6,4.5,8.1,85.5,1.0,7.8,89.5,0.01,28.0,42.1,77.8,89.7,77.5,93.5,83.5,90.3
2.87,8.1,73.2,,8.0,71.3,,7.9,76.9,,7.6,84.4,,54.1,59.7,,90.2,79.4,93.8,83.7,91.7
0.4,7.9,76.5,3.5,8.0,71.3,4.0,8.2,81.3,0.5,7.9,90.0,0.01,30.2,52.5,87.5,90.1,76.0,93.7,80.5,92.6
0.47,8.2,71.9,3.0,8.2,70.3,3.0,8.1,80.5,0.2,7.7,90.9,0.0,23.2,44.6,93.3,88.1,78.9,90.3,83.9,91.4
1.2,8.2,73.7,4.3,8.2,74.4,3.5,8.2,83.8,0.2,7.8,94.3,0.0,51.0,52.6,94.3,88.6,72.6,90.7,75.4,90.8
18.2,8.1,65.3,7.0,8.1,66.0,4.5,8.2,78.4,0.2,7.8,85.0,0.0,29.3,60.6,95.6,85.0,64.8,88.1,77.8,89.8
1.5,8.3,84.8,4.5,8.3,78.0,5.5,8.3,89.5,0.2,7.8,90.5,0.0,55.4,62.0,96.4,83.1,81.8,88.4,86.2,89.7
1.5,8.1,76.6,5.8,8.1,75.3,5.5,8.1,83.1,0.3,7.8,92.5,0.05,60.5,61.7,94.5,85.8,75.9,92.3,83.5,94.8
1.02,7.9,75.3,3.8,7.9,79.5,3.0,7.9,84.0,0.6,7.7,71.4,0.0,12.9,35.9,80.0,89.0,83.7,90.3,86.8,91.4
0.9,7.6,68.5,,7.8,64.8,,7.9,72.2,,7.6,78.8,,41.0,38.6,,,78.9,,83.1,78.1
0.3,8.0,73.0,5.0,8.1,72.9,4.5,8.1,66.7,0.9,7.7,66.7,0.01,56.3,46.7,80.0,90.8,82.6,94.0,87.3,84.7
0.5,8.1,76.4,5.0,8.0,76.7,4.5,7.9,77.8,0.5,7.8,85.3,0.01,37.8,50.0,88.9,89.3,65.0,93.2,82.4,90.4
0.96,7.8,83.6,,7.8,85.7,,7.7,83.3,,7.5,92.6,,32.4,53.2,,,63.2,,76.3,87.0
0.53,7.9,78.4,6.0,7.9,80.0,5.5,8.0,80.4,0.4,7.8,94.3,0.01,63.4,49.1,93.6,,,,,92.8
5.2,8.0,61.2,2.5,8.0,50.5,3.0,8.0,84.2,0.2,7.8,76.4,0.01,,60.0,93.3,,69.3,,76.9,91.8
8.1,8.0,47.8,,7.9,48.7,3.0,7.9,63.6,,7.6,70.0,,23.6,61.7,,71.3,64.1,78.2,80.6,91.3
1.8,8.1,57.0,4.0,8.0,61.0,2.8,7.9,71.1,0.2,7.8,87.3,0.02,36.5,41.6,92.7,90.4,80.9,94.0,86.7,94.1
1.51,8.2,53.3,4.5,8.2,55.7,4.2,8.2,61.1,0.2,7.8,64.8,0.01,62.2,55.7,95.2,79.2,,89.2,,92.2
2.5,8.0,68.8,3.0,8.1,49.1,3.5,8.0,65.1,0.2,7.8,77.6,0.01,12.8,61.6,94.3,85.3,68.2,89.0,77.2,89.0
1.9,7.9,69.5,6.5,8.2,56.8,3.5,8.2,67.3,0.2,8.0,72.7,0.01,37.6,58.4,94.3,87.6,74.0,92.3,82.5,89.5
1.7,8.3,69.6,4.0,8.3,61.4,5.5,8.1,75.5,0.4,7.8,75.3,0.05,32.3,57.0,92.7,83.5,69.8,90.3,78.6,90.8
1.5,8.2,40.6,3.0,8.1,38.5,2.5,8.0,55.6,0.2,7.7,71.4,0.0,42.1,65.4,92.0,86.4,68.0,92.1,81.3,94.5
1.58,7.8,62.5,1.5,7.9,55.1,1.2,7.9,68.4,0.3,7.9,84.4,0.01,22.2,44.9,75.0,92.3,72.0,94.1,79.5,93.0
4.5,8.2,61.1,1.5,8.3,50.9,2.5,8.0,82.5,0.2,7.8,90.0,0.01,46.5,60.8,92.0,89.4,75.5,93.5,80.6,93.1
2.3,8.1,55.9,2.5,8.0,62.7,2.0,8.1,70.0,0.2,7.9,76.7,0.01,52.0,55.2,90.0,84.2,65.3,91.0,76.7,89.8
0.43,8.0,66.2,2.5,8.1,60.7,3.0,8.2,88.2,0.2,7.8,85.0,0.01,25.7,59.5,93.3,84.1,56.4,87.7,65.1,85.3
0.48,8.5,65.8,3.3,8.4,62.7,3.8,8.2,72.2,0.9,7.9,82.7,0.01,38.5,47.1,76.0,86.5,64.0,89.6,64.7,80.3
0.13,8.2,79.0,,7.9,70.4,,7.7,89.1,,7.6,87.7,,,60.0,,82.9,74.7,85.9,78.4,89.2
1.4,8.0,73.2,4.5,8.0,71.4,4.0,7.9,90.0,0.2,7.7,83.3,0.01,30.6,48.1,96.3,87.2,33.5,87.4,64.7,83.1
0.8,8.2,65.8,4.0,8.2,66.7,1.4,8.0,70.3,0.2,7.7,82.2,0.0,28.0,46.4,85.7,82.4,78.3,89.8,89.7,87.7
0.14,8.2,63.9,3.5,8.0,68.5,3.0,8.0,71.4,0.2,7.8,66.1,0.05,59.8,42.5,93.3,88.6,70.0,94.2,79.6,86.1
7.9,8.1,67.3,6.0,8.1,69.7,4.5,8.0,81.1,0.2,7.9,78.1,0.01,57.5,68.9,95.6,71.1,46.2,85.8,69.3,85.0
3.45,8.2,70.8,4.5,8.3,70.6,4.0,8.2,80.0,0.4,7.8,75.7,0.03,28.4,54.1,91.3,86.5,68.6,91.6,76.1,84.3
2.24,8.4,70.2,4.0,8.2,66.7,4.0,8.0,78.0,0.3,7.9,78.9,0.0,40.4,61.0,93.8,86.2,67.8,90.8,78.1,89.9
2.12,8.2,73.2,6.5,8.2,66.4,7.0,8.2,72.7,1.3,7.7,73.7,0.0,,51.8,82.1,92.3,77.2,94.9,85.9,92.5
2.7,8.3,71.2,5.5,8.4,70.6,5.0,8.3,82.9,0.2,7.7,86.0,0.02,48.9,59.8,97.0,85.8,63.9,90.8,75.4,90.4
2.21,8.1,73.2,3.0,8.1,66.9,7.0,8.0,75.0,0.8,7.8,82.9,0.01,33.0,57.0,88.6,90.8,71.5,91.9,75.7,90.1
0.6,8.1,78.0,4.5,8.2,74.2,6.5,8.0,81.6,0.2,7.8,89.2,0.0,42.6,59.2,97.7,92.2,76.9,94.7,85.0,93.5
1.23,8.2,72.1,6.5,7.8,70.8,7.0,8.1,76.8,0.3,7.7,77.5,0.01,53.4,56.9,96.4,90.5,76.0,94.9,86.8,94.3
2.1,8.1,75.4,8.5,8.0,71.1,11.5,8.0,82.5,0.2,7.8,83.3,0.0,45.7,62.5,98.3,90.2,71.4,93.7,83.2,92.6
3.4,7.7,61.2,2.5,7.8,51.1,5.5,7.8,66.7,0.5,7.9,80.0,0.02,53.2,60.0,91.8,85.5,62.6,94.3,72.6,88.2
3.6,7.9,33.6,6.0,7.9,33.8,7.5,7.9,64.2,0.2,7.9,80.0,0.0,47.8,79.6,97.3,87.9,63.0,95.8,78.3,96.9
6.0,7.7,45.1,8.0,7.7,43.9,10.0,7.7,49.1,2.5,7.7,85.7,0.02,60.0,61.9,75.0,86.0,64.1,93.0,81.0,96.9
6.0,7.8,69.4,4.5,7.8,52.1,7.5,7.8,61.3,0.3,7.7,76.5,0.02,54.2,73.9,96.7,94.7,67.2,95.5,78.2,91.3
5.8,7.7,57.6,4.5,7.6,54.2,7.0,7.7,66.7,0.4,7.8,71.4,0.02,50.0,71.9,94.3,91.2,71.1,93.2,81.3,94.1
1.97,7.3,38.5,1.5,7.4,42.1,2.0,7.4,34.5,0.2,7.5,63.2,0.02,40.7,51.8,90.0,90.4,62.3,94.6,72.2,91.9
2.7,7.9,50.0,2.0,7.8,53.2,2.0,7.8,58.7,0.2,7.8,77.5,0.05,36.9,51.1,92.5,87.9,78.3,90.2,85.0,90.5
1.3,8.0,66.7,4.5,8.0,70.7,3.0,7.8,73.0,0.2,7.7,74.3,0.05,29.1,54.9,95.0,87.2,77.1,88.9,84.9,90.3
1.25,8.0,68.3,2.5,8.1,77.8,2.5,7.8,79.5,0.2,7.9,72.9,0.02,38.4,56.7,92.0,85.8,65.8,91.1,71.6,86.5
4.8,8.0,45.4,6.5,8.0,48.1,3.5,7.9,60.5,0.2,7.8,72.0,0.02,67.2,63.5,94.3,84.1,53.1,95.0,86.5,96.5
0.8,7.9,47.6,2.5,7.9,52.2,1.5,8.0,75.7,0.3,8.0,58.3,0.02,47.6,46.4,83.3,89.9,73.7,94.2,85.6,94.3
3.5,8.2,51.0,5.0,8.2,53.2,4.0,8.1,60.5,0.3,7.9,58.8,0.02,52.8,54.3,93.8,87.1,75.0,92.4,85.9,91.8
1.5,8.4,60.5,3.5,8.3,69.2,3.8,8.2,72.1,0.4,8.0,77.8,0.01,50.0,44.9,89.3,88.0,74.5,94.4,82.9,89.5
3.7,8.1,52.6,2.5,7.9,52.6,2.5,8.0,71.1,0.2,7.8,83.1,0.02,61.6,50.0,92.0,85.3,67.3,90.2,79.9,91.7
2.5,8.3,55.8,3.5,8.3,61.3,2.0,8.1,61.5,0.4,7.9,84.0,0.02,31.8,30.7,82.5,86.0,66.7,92.2,76.5,88.4
6.0,8.2,60.3,4.0,8.3,64.2,4.0,8.2,64.9,0.5,7.9,80.0,0.03,44.2,29.6,87.5,86.8,78.3,91.4,80.5,92.9
1.6,7.8,68.7,2.5,7.8,68.4,2.0,7.8,70.0,0.3,7.8,75.7,0.1,37.0,12.3,87.5,79.8,59.9,87.9,53.2,79.1
2.5,8.1,13.2,5.5,7.9,13.7,7.0,8.0,44.1,0.4,7.9,76.9,0.01,70.1,89.4,95.0,84.8,68.5,93.6,83.4,98.5
3.5,7.9,17.8,4.0,7.9,20.0,4.0,8.0,43.3,0.5,8.0,54.0,0.01,20.0,70.9,88.8,88.0,59.1,90.8,69.0,96.1
3.3,7.9,33.5,3.5,8.0,37.9,6.0,8.0,54.5,0.5,7.9,57.8,0.02,50.5,76.3,92.5,91.3,73.5,93.0,82.9,94.6
2.0,8.0,50.5,3.2,8.0,42.3,2.8,7.9,52.9,0.6,8.0,62.5,0.02,,50.7,78.6,90.8,74.9,94.7,,91.8
1.41,8.1,55.7,2.7,8.1,55.3,1.8,8.0,63.5,0.4,7.9,59.1,0.02,27.7,44.7,77.8,83.8,70.3,95.8,77.7,88.7
5.97,8.1,67.2,2.0,8.1,55.7,2.0,7.9,80.0,0.3,7.8,73.3,0.02,,49.4,85.0,,66.5,,68.6,81.3
1.0,8.2,64.4,3.5,8.2,55.4,2.5,8.1,63.6,0.3,7.8,68.2,0.01,,50.9,88.0,,54.8,,68.2,87.8
0.5,8.0,60.2,4.0,8.0,49.1,5.0,8.0,62.5,0.3,7.9,60.0,0.01,,57.9,94.0,,68.2,,75.9,86.7
2.07,7.7,43.9,7.0,7.8,45.0,8.5,7.9,59.5,1.4,7.7,82.8,0.1,49.4,69.4,83.5,71.4,67.2,91.3,84.3,94.5
0.8,7.8,75.8,2.5,7.9,68.6,4.5,7.9,77.8,1.8,7.7,94.3,0.02,28.6,38.2,60.0,89.8,78.6,91.7,78.9,89.4
1.5,7.7,66.3,6.0,7.9,67.8,4.0,7.9,74.0,1.0,7.7,82.4,0.02,12.6,42.5,75.0,87.3,64.0,90.4,78.1,89.8
4.85,7.9,68.4,5.0,7.9,69.6,7.0,7.9,78.2,0.6,7.7,77.8,0.02,50.2,56.0,91.4,88.4,69.3,92.3,74.3,90.3
2.2,7.9,79.5,4.5,7.9,76.3,4.5,7.9,90.2,0.6,7.8,93.3,0.02,31.8,48.8,86.7,85.7,61.3,86.5,66.6,85.6
3.3,7.7,73.6,2.5,8.0,68.7,2.0,8.0,73.5,0.5,7.7,83.8,0.0,41.5,49.3,75.0,67.1,56.9,83.3,69.9,88.5
1.4,7.9,40.7,,7.9,44.1,,7.8,64.0,,7.7,84.4,,41.0,57.6,,89.6,52.6,92.7,62.9,91.7
0.7,7.9,66.2,2.5,8.0,65.8,3.0,7.9,86.5,0.4,7.7,83.3,0.0,41.8,53.2,88.3,82.6,68.5,90.5,74.3,91.9
1.6,8.0,57.0,6.8,8.1,63.8,6.3,7.9,66.7,0.7,7.7,88.9,0.03,66.4,48.6,88.8,75.3,79.5,87.9,82.3,92.6
2.5,7.8,73.0,4.5,7.9,69.4,4.0,7.9,86.0,0.9,7.8,97.2,0.02,17.5,49.4,77.5,87.4,70.0,88.2,76.0,90.5
3.8,8.1,68.2,4.5,8.0,63.6,5.7,7.9,79.7,1.2,7.8,87.5,0.0,34.7,46.4,78.9,84.8,58.6,89.6,64.0,90.9
4.7,8.0,67.7,7.0,8.1,67.9,5.0,8.1,80.4,0.6,7.8,86.2,0.0,39.6,54.5,88.0,90.3,81.8,93.1,86.5,94.8
2.1,7.9,71.8,5.5,7.9,72.3,5.0,7.9,78.6,1.0,7.8,88.9,0.0,37.8,58.8,80.0,91.2,76.4,91.6,81.6,92.3
1.6,8.0,63.6,5.5,8.0,60.6,6.5,7.9,73.6,0.4,7.7,76.2,0.0,57.6,68.8,94.6,78.8,70.0,87.6,82.4,91.3
1.24,8.0,70.2,4.3,8.0,69.9,3.0,7.9,78.8,0.1,7.6,86.4,0.0,,37.3,96.7,,73.7,86.6,78.2,86.9
0.98,8.0,68.8,4.5,8.2,64.0,5.0,8.0,77.1,0.6,7.7,83.6,0.0,31.1,46.1,88.0,88.1,76.0,91.1,76.5,86.3
2.5,7.8,69.6,4.0,7.9,71.0,3.5,7.9,83.7,0.1,7.8,90.9,0.01,15.4,53.8,97.1,84.0,75.1,87.0,80.6,88.0
1.0,7.9,64.5,7.5,8.0,64.6,5.0,8.0,74.5,1.2,7.8,80.0,0.02,30.0,44.4,76.0,86.6,73.7,88.0,76.0,89.2
3.4,7.9,75.0,,7.8,75.2,,7.7,95.1,,7.6,86.4,,51.2,63.7,,83.5,82.8,88.1,90.4,91.7
1.7,7.7,49.2,2.5,7.7,45.9,1.8,7.6,62.9,0.2,7.6,83.3,0.0,37.8,42.6,88.9,65.6,60.0,70.8,60.0,85.2
2.6,7.9,36.1,1.2,8.0,32.1,1.9,8.0,48.8,0.2,7.7,85.7,0.0,25.8,60.6,92.1,79.2,,83.1,,91.6
4.2,7.4,47.4,3.5,7.7,50.5,3.0,7.8,57.4,1.3,7.7,77.8,0.0,22.4,37.6,56.7,84.5,74.5,91.8,71.1,92.1
3.28,7.9,67.5,3.1,7.9,65.8,3.0,7.9,80.5,0.2,7.8,79.8,0.0,34.5,43.8,93.3,87.2,,90.2,,88.8
8.5,7.5,67.3,,7.5,64.7,,7.5,76.1,,7.4,80.0,,56.3,54.9,,89.3,84.1,92.3,90.7,93.4
2.0,7.7,62.8,,7.6,55.1,,7.7,77.5,,7.6,87.5,,68.6,59.2,,86.0,48.1,96.4,81.1,90.7
1.56,8.4,75.2,5.0,8.5,73.6,4.5,8.3,80.4,0.4,8.0,92.3,0.01,42.8,51.9,91.1,89.6,76.5,93.0,84.1,94.0
0.62,8.1,60.2,4.5,8.3,60.6,3.5,7.8,78.4,0.4,7.6,85.2,0.01,28.3,60.6,88.6,74.6,57.1,78.7,76.3,86.2
3.03,8.1,72.3,4.0,8.1,70.0,5.5,8.1,76.0,0.8,7.7,84.6,0.0,70.0,61.5,85.5,78.1,85.2,92.8,88.3,92.2
3.2,8.0,69.9,4.9,8.0,68.1,4.0,8.0,78.9,0.5,7.7,87.5,0.02,16.0,59.6,87.5,87.0,75.4,91.3,85.5,90.4
2.57,8.0,72.8,4.5,8.0,74.7,4.3,8.0,74.5,0.5,7.8,92.9,0.0,45.8,48.4,89.4,90.5,72.3,92.5,83.3,92.4
10.0,8.1,59.4,0.7,8.1,59.8,7.3,8.1,70.7,1.2,7.8,90.0,0.1,45.8,58.1,83.4,88.0,77.9,90.7,88.8,94.3
2.65,8.4,74.0,,8.3,69.3,,8.1,81.1,,7.7,90.9,,34.8,62.1,,78.8,65.1,86.4,75.3,89.0
1.99,8.0,74.0,5.3,8.0,75.0,5.0,7.9,75.0,1.1,9.7,88.2,0.02,31.3,40.0,78.0,86.7,,90.6,,91.8
10.7,8.1,71.2,6.3,8.2,67.9,7.0,8.1,74.6,0.8,7.8,85.7,0.05,35.7,51.9,88.6,83.8,,90.3,,92.0
5.3,8.2,71.8,7.5,8.2,72.0,6.3,8.2,78.8,0.6,7.8,90.9,0.02,23.2,60.6,90.4,85.9,71.1,89.1,82.8,92.9
8.2,8.1,68.3,9.0,8.1,68.2,13.2,8.1,75.9,0.4,7.7,85.7,0.03,35.1,67.0,97.0,81.5,62.7,84.4,69.8,88.3
6.25,8.1,79.5,4.0,8.2,73.2,5.5,8.1,90.7,0.4,7.8,90.9,0.01,12.4,61.6,92.7,83.9,67.2,87.0,75.8,85.9
6.2,8.1,68.3,6.5,8.2,7.1,7.3,8.2,78.8,0.6,7.8,96.0,0.07,30.0,66.5,91.7,86.3,75.1,89.2,87.0,90.1
1.32,8.0,62.9,4.0,8.0,62.4,3.8,7.9,77.8,0.4,7.6,89.5,0.01,,51.6,90.8,82.5,79.9,82.9,89.3,89.3
2.98,8.2,60.7,9.0,8.2,60.7,8.0,8.1,76.6,0.4,7.7,86.0,0.02,40.0,68.7,95.0,83.7,73.4,90.8,84.6,94.4
2.6,8.1,70.6,5.0,8.2,67.2,5.5,8.2,70.6,1.0,8.0,85.0,0.02,55.7,58.2,81.8,83.0,74.4,90.3,80.6,88.2
