dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,class_conc.mean,class_conc.sd,class_ent,eq_num_attr,joint_ent.mean,joint_ent.sd,mut_inf.mean,mut_inf.sd,ns_ratio
120,-4.500000802311778e-08,0.0,1.584962500721156,0.0,0.0546874699179655,0.0596621345731221,0.9910760598382222,12.202665278727991,2.494820561278033,0.0889643394326107,0.0812179992813448,0.0889643394326107,18.514916825650115
121,0.0812686193468285,0.0940960425155508,1.116939664341192,0.5553891474315124,0.1872718156007464,0.2113601363252136,0.975119064940866,5.133160229172202,1.9020940639674668,0.5333124921079717,0.1899646653145908,0.1599732063010253,4.879723276386609
122,-4.888393692741241e-08,2.462247032635126e-09,1.5416031096732477,0.02782467275009,0.0428766505432315,0.0012648181619292,0.9927744539878084,12.183469036721842,2.452892195988227,0.037860426388491,0.0814853676728291,0.0100357536384009,17.918772212735412
123,-5.057143723426216e-08,4.8487327334647035e-09,1.5306390622295665,0.0433301773434461,0.01124179628418,0.0081340420337104,0.997180398894264,61.85583038478229,2.511698419781548,0.0326539715008431,0.016121041342282,0.0106762058426029,93.9466619265483
124,0.0209503149091549,0.0700782826395793,0.2409601469808231,0.3081375720922804,0.0336131385300426,0.0391595738845222,0.8904916402194913,25.654352946097443,1.0967406548599077,0.257607781786229,0.0347111323404067,0.0528251358051905,5.941869386966815
125,0.0152678763602519,0.0028550172076015,2.8073099035576257,3.087715851075065e-05,0.0030782302105701,0.0016289533928265,0.9998376907209824,74.29325289107173,3.793689606482773,0.0072076569834051,0.0134579877958357,0.0071888141507139,207.5980420064194
126,0.0143077706487153,0.0028062512348383,2.807246128441767,0.000163504816589,0.0024549996936586,0.0019521581321558,0.9988455359952018,93.0877083722791,3.7953615094738606,0.0085503743812075,0.0107301549631084,0.0085637664617984,260.62214227971685
127,0.0151973759995931,0.0028627779290188,2.807300863651253,3.382423245623888e-05,0.0017625974018953,0.0009498677476909,0.9993506898146104,130.48208778549628,3.798992642524329,0.0041385833279365,0.0076589109415345,0.0041316910702079,365.54047619579376
128,0.0151973759995931,0.0028627779290188,2.807300863651253,3.382423245623888e-05,0.0026790347149522,0.0016559775428762,0.9991161687869752,85.7304275565505,3.794762871864633,0.0071965769519985,0.0116541605735947,0.0072010408184099,239.884004122257
129,0.0137712256107609,0.002582005278911,2.807275250583196,2.583368425890149e-05,0.001305152320846,0.0005870289629855,0.9777945702913884,172.27875925722446,3.7793941672159033,0.0025910842838243,0.0056756536586815,0.0025918263978631,493.6170819089958
130,3.584261792044438e-05,6.802078008954614e-21,0.0684625904742028,0.1781399079860795,0.0071429864698217,0.0114833052903292,0.9919424963763817,102.77594317651824,1.0507535821723668,0.1340705318896296,0.0096515046782174,0.0440829899616731,6.093462911406568
131,7.013665302954925e-05,0.0004111987067856,0.0520718829218655,0.1827699868114746,0.0080444769043626,0.0303315536372453,0.7551362115224604,98.46888214040858,0.7995393142661807,0.1450757313928616,0.0076687801781449,0.0389263867699843,5.790112861790401
132,2.583696089818823e-05,6.802078008954614e-21,0.0727013101679788,0.233509103689742,0.0059096329288459,0.0046636600818505,0.9974482234237187,135.4986691522011,1.0627882197893952,0.2147348297270687,0.0073613138023025,0.0189065645839711,8.876132456850158
133,0.0521692101532802,0.0017915953577635,2.5665958076627664,0.0038952471240742,0.0675206169641249,0.0933392313233899,0.968803551208558,3.337779741580678,3.2451454696947546,0.3973948319353727,0.2902538891765698,0.4012900790594469,7.842588862268207
134,0.0020256871459241,0.0034097127702889,0.2405189363416794,0.2805443679771012,0.0233869744868284,0.0167776592372158,0.9988455359952018,42.72236288259932,1.215984549771736,0.2731240970448184,0.0233799225651451,0.0186353716079436,9.287413727376755
135,0.0058651746913311,0.0135593186558377,0.4498060293044481,0.5798466710517194,0.0340508017257216,0.0606118637815892,0.9798687566511528,14.21587186546995,1.3607469870893754,0.4416386052865861,0.0689277988662259,0.1813614780709648,5.525756468408706
136,1.011884748128819e-05,0.0,0.0366105005535917,0.0022881389628766,0.0058240136305551,0.031034294786554,0.90336303577232,257.22080009746065,0.9364615223852428,0.0028718682217179,0.003512013940669,0.0020041293880478,9.424360828880332
137,0.0003294588816712,5.441662407163691e-20,0.1793216716270805,0.2673555273652702,0.0220463101041547,0.0328736625026361,0.9666186325481028,38.98216709085602,1.1211438727634764,0.2323399432996939,0.0247964314117067,0.0581810709997743,6.231753176484111
138,0.0007708655088249,1.0883324814327382e-19,0.216220849075392,0.2278662206840998,0.0343579651151021,0.049715318686225,0.8418521897563208,24.544561549092315,1.0237741091860355,0.1610458549720842,0.0342989296456775,0.0700939733802139,5.30401156272352
139,0.0161792644947162,0.0442433592417052,0.2476221523763903,0.3527786437806147,0.0448736991211172,0.0868649192990316,0.9256859869821298,15.789591448152276,1.114681797440696,0.2110727957476742,0.0586263419178242,0.1473717568774171,3.223735342782921
140,0.1268949438613172,0.0889519942760158,1.5519727967980446,0.0367773459304026,0.0685958597532959,0.0761565874284293,0.9957274520849256,9.582562184875096,2.443789892459032,0.114714973374239,0.1039103564239384,0.1136065777438267,13.935689282656597
141,-8.788319267711819e-08,8.193004989548303e-09,2.764826120092433,0.0556430289475394,0.0364499692945842,0.0303035636593148,0.993614428200075,5.070711211680788,3.562488858929642,0.2293375431150514,0.1959516893628659,0.173694514167512,13.109733521983024
142,0.243085368873979,0.2360274215650326,1.247651172770959,1.2821984947557383,0.3284788615763383,0.3407713180358491,0.9995003941817588,9.539548507209032,2.1423771750172467,1.3349084653782854,0.1047743919354712,0.3026558012177284,10.90797817790597
143,0.0625907792262444,0.1513861432038628,0.2167782469215163,0.5260787141526551,0.1512811407641756,0.2200152097377119,0.8003288905088715,50.1894429663508,1.0011609773774568,0.4791479933037791,0.0159461600529307,0.0698299919071207,12.594385494812212
144,0.0646523583592722,0.1394759901240929,1.0212549343911927,0.8228778487278856,0.1126663168848089,0.1424810970411082,0.9950837594929732,14.834712317782566,1.949260631419809,0.8038587165051461,0.0670780624643562,0.0677021038053721,14.224872288669118
145,0.1424631992748926,0.2011554737216061,1.7499381419300302,0.4628719017487739,0.004672343762565,0.0048006414941684,0.876716288999464,86.54116514847418,2.6165238036436778,0.4566927406370701,0.0101306272858162,0.0102720141813936,171.73739251863424
146,0.0745832598352759,0.1448730728758162,0.8605725719356,0.739679945059972,0.0301341123741896,0.1005963965503185,0.9845770107616216,100.3281649026913,1.8353360172670496,0.730053805300454,0.0098135654301717,0.0140963980195285,86.69214186821182
148,3.2799583408080686e-06,5.240900835841783e-06,0.1268370240554862,0.2413548187370977,0.014361859313748,0.07150617245027,0.9218764863469128,265.7146436214616,1.0452440874387925,0.2389998330730965,0.0034694229636068,0.00967102117209,35.558535925416415
149,-2.2477224935256875e-05,3.401039004477307e-21,0.0363710682575151,0.2554293456222181,0.0043653966063568,0.0391553959944924,0.8809748061658637,248.09149881676245,0.9137948667896324,0.2264423886853487,0.0035510076337462,0.0379225040923404,9.242464114092776
150,-2.1810956204280587e-05,9.587768742102905e-06,0.016709075414638,0.0974786980795102,0.0119491759924379,0.0734859707305776,0.9976685824034748,1137.3474484257129,1.0135004688959548,0.0965049645074913,0.0008771889221577,0.0024948470611665,18.04843414293849
151,0.0005060009014876,0.0039890897544689,0.1332419115611125,0.528538979335205,0.0056553606583361,0.0485869234062833,0.6343095546405662,115.1134369452494,0.7620411663490018,0.5146861582138431,0.0055102998526771,0.0355202488823752,23.18051923188501
152,0.4482303477455685,0.0206542849295933,1.9996287453483303,0.0006430319192381,0.0728877580669941,0.0077910906693286,0.6500224216483541,3.261110787166832,2.450325702738821,0.0112134507084477,0.1993254642578631,0.0105877616778542,9.031978366604749
153,0.0054896512245096,0.0175793541498308,0.5240868971443244,0.7615498594376965,0.0323588737674967,0.0524273989085782,0.8169164036868143,10.871991909084963,1.2658637670163484,0.6175113325729097,0.0751395338147901,0.1524291449560643,5.974848931537631
154,0.0619104554671575,0.1044268904882674,3.5814229211461983,0.962762088899356,0.0226728278823509,0.0136345398450708,0.8841664897438647,5.1979666584585855,4.295490880476238,0.9122402295535458,0.1700985304138247,0.1038524449179377,20.05499037783056
155,0.0365625739259243,0.0465836174718105,4.022848928073597,0.4240854895120533,0.0169851854251774,0.0118910262698653,0.8841664897438647,4.886384261893118,4.72607048136637,0.4247623062650222,0.1809449364510916,0.0862166014225049,21.23244820758468
156,0.0089759458873914,0.0201978751660949,0.5845028746096679,0.6837359738486735,0.069148261036924,0.1522052540864735,0.9912308989033524,25.251561100390777,1.5364795311728106,0.6475647730186237,0.0392542423402097,0.0924293088407834,13.890183576691731
158,0.2035774219998166,0.1743253822609803,1.4379694032934185,0.2703255020352569,0.0451042840347647,0.0423290659824323,0.9927744539878084,14.751801001592488,2.363445331909265,0.2344982331944963,0.0672985253719621,0.0646079048318399,20.3670269199168
159,0.1711005038011054,0.2980254532779661,1.228743551492658,1.1660026640014545,0.0495285617567091,0.142437451545222,0.9997513954892012,106.08637077925532,2.219071008844042,1.1553668443564522,0.0094239381378168,0.0170068997452739,129.38535838450565
160,0.1988338273296732,0.2548115100778885,0.9983647498618142,1.0634904830713912,0.1735001063643241,0.2107996198629481,0.8262781007120187,18.9561073873943,1.7810538328590733,1.03853461940031,0.0435890177147597,0.0562611779828457,21.90404331648327
161,0.0080207121967537,0.0075289798779225,2.2226179332886056,1.3396710851273197,0.0610920393822317,0.0838880350926782,0.9939488767990516,12.419338346149694,3.1365344565841227,1.4381445834255766,0.0800323535035343,0.098473498298257,26.771492852455623
162,0.0819768029189865,0.1121645361338127,1.6152605850869002,1.2002118099691303,0.059536981147827,0.0545683247663926,0.958548214961784,13.31151784355158,2.50179986566363,1.2536222490405318,0.0720089343850542,0.0555047146245303,21.4313913111059
163,0.221914555439484,0.240010291282715,1.9986577036365687,0.0043271157917582,0.0990068240078178,0.1205092403575923,1.0,3.697493938286411,2.728204251463109,0.3584761177131474,0.2704534521734594,0.3591756478017301,6.39002474390565
164,0.1570405211405298,0.2969477408796294,1.7112260662844334,1.1332747647185049,0.0717621578698881,0.1148010964537515,0.3239346572819069,6.589572510787471,1.9860020479843343,1.1722942864481989,0.0491586755820061,0.0608582129514647,33.8102556878242
165,0.1997021842664986,0.3313326970872449,1.7404704678859029,1.3239380349955328,0.0740104158844903,0.0439609445388591,0.9144076242748472,11.189662124701236,2.573159125664319,1.337481279424937,0.0817189664964313,0.0560305974989746,20.29824375546781
166,0.2213275502070473,0.2815059280720146,1.018691162223874,1.1124765264210832,0.2189405566225865,0.2403303984252913,0.5097423681437129,8.515341511167591,1.4685718833067851,1.0780799416090068,0.0598616470608022,0.1372061308881527,16.017426219314952
167,0.1895164252247285,0.2593323179419726,1.7401538983356228,1.8496431960335156,0.1651197456230148,0.2330412015299632,0.7073944811960557,21.537399399143357,2.4147034446309403,1.840586443040398,0.0328449349007379,0.0467905904158592,51.98089046590032
168,0.1882478777128483,0.2621387548297905,1.6452913099360256,1.835990973222967,0.1612636910911066,0.2347533984151616,0.7541853533123561,26.18911686069066,2.370679000565667,1.8247507786583927,0.0287976626827143,0.0349174038786463,56.132807202565246
169,0.184447488050266,0.2398066105605566,2.1083283749667903,2.243946183018896,0.1751679958639503,0.2439472634743514,0.7766181417350135,39.692025864136056,2.865380416841006,2.242766493601815,0.0195660998607967,0.0216464815894092,106.7541456890498
170,0.1835899995771965,0.240484455646125,2.1247638609794475,2.320650161084507,0.1747117066328516,0.2442612685508216,0.8498012926802293,39.582426967433776,2.953095997830011,2.316381753054498,0.0214691558296665,0.020900106369126,97.9682071264026
171,0.1744362906522826,0.2337246739671012,1.9142716948899765,2.21670290485913,0.1702918527081101,0.2473183331344696,0.7088639887767445,64.49482307759574,2.6121446621404827,2.2122158928500584,0.0109910215262376,0.0120077080511585,173.16685886022918
172,0.170531647568933,0.2348440370229581,1.9571552802272596,2.2824652749681307,0.1705833631642964,0.2471060885101046,0.8147182386980254,59.53962412913668,2.758189888055682,2.274900515943502,0.0136836308696031,0.0141908089415432,142.02894450148338
173,0.1216517868755455,0.1166776093284554,3.169898409310546,1.1981563546189834e-05,0.0098918947088884,0.0071740755140927,0.9276962124003648,16.20930278131706,4.040362288839097,0.0432356437627968,0.0572323328718143,0.0432265197096657,54.38649658769453
174,0.2514068864322106,0.2127365419540862,1.5124381929036688,0.0885650190845867,0.2747789356139825,0.1625322532048707,0.9426831892554924,1.9636664572053104,1.97505859665071,0.1875120773379097,0.4800627855084508,0.2632418965491897,2.150500806476374
175,0.0963139207780215,0.2579922108287171,1.5082420475802525,1.3131766234687317,0.1643361507580015,0.2390300077495901,0.840097937117737,5.144067985014167,2.18502605891685,1.3721936274612134,0.163313925781139,0.24103311029409,8.235232331635236
176,0.097700898326073,0.2422350200261783,2.1266069131207144,0.8102545653793616,0.0346586237925196,0.0372752986924236,0.995176078288541,7.150949084482424,2.982615998814093,0.7128526661937877,0.1391669925951613,0.2020383373999981,14.280971970897172
177,0.2223874528910339,0.2585633126880782,1.9345960924222632,1.191262909792029,0.1345423318546021,0.2044578668895201,0.9039544917915596,6.845835764166012,2.706506152689005,1.0943273604500146,0.1320444315248166,0.1067282644994246,13.651099407086107
178,0.0053323587234756,0.0118072698156897,0.2195513047032132,0.3342704177014169,0.025589901256336,0.0273298366523453,0.9774178175281716,34.089614851486225,1.168297111069441,0.2965939534469721,0.0286720111619436,0.043542322445024,6.657338840416747
179,0.4092624034149044,0.0025781138957359,1.5841300161775278,0.001177310932065,0.2419233762798743,0.0467773451357266,0.7522121733341474,1.9779999364125465,1.9560529086644685,0.0832510596407651,0.3802892808472065,0.0844283705728302,3.1655920793991648
180,0.1193053703541141,0.1946033151126953,2.150422654584599,1.0403797316122108,0.0837407966985938,0.1290372723722895,0.7758402255830368,5.328058250657735,2.7806488142014345,1.0301200750990822,0.1456140659662009,0.1631621386834262,13.76795967694317
181,0.1941142315163636,0.1643237757942064,2.317872019977276,0.0044815099431282,0.0778672420910123,0.0787397461203781,0.6997722217733069,3.205966490845973,2.799372396498496,0.2044791193619487,0.2182718452520865,0.2036860704745865,9.619198354695351
182,0.1896615271584327,0.2632784988490764,1.6716873078990913,1.0877317269677362,0.0875534334272342,0.1577260174845538,0.924948840204476,7.629684794122797,2.475405865967014,0.9966466198133777,0.1212302821365531,0.1680633034592035,12.789354263946295
183,0.0999999594999934,0.307793519476257,1.3509775004326936,0.3203971569396092,0.0631578592285283,0.0576550101535094,0.876716288999464,6.764830521661547,2.098094638915061,0.2020898348561826,0.1295991505170966,0.1183073220834265,9.424277435788236
184,0.0003703561291001,0.0010588088814674,0.0715603310775494,0.1895747119389618,0.0156711157168012,0.0758429453031881,0.9824740868386408,275.71005251533256,1.050470985687748,0.1862222514225163,0.0035634322284422,0.0094297450661212,19.08185549492884
185,0.0139864261041361,0.01566830918543,4.155517676634011,0.1654681553312502,0.0146462831788772,0.0167226496664676,0.9972877951195076,4.638876597769003,4.937820706778494,0.2575833856675968,0.2149847649750239,0.2723528709414643,18.32935888325288
186,0.0074514632203249,0.0083198128826914,3.356808990492047,1.316445962906816,0.0133225977327967,0.0192283420366914,0.9999776283308132,7.9469391547202894,4.230954822597663,1.2780562540461435,0.1258317962251983,0.1734053206604131,25.6769536094394
187,0.0901923205653873,0.1848918693932034,0.5055173658656544,0.2971146079463825,0.1232293551401272,0.1811137209226009,0.8885149702223436,10.934246918967192,1.312772513001227,0.2673213263244821,0.0812598230867708,0.1285653568001759,5.221000079287064
188,0.0288404387964756,0.0321105369937229,2.958105757854844,0.3416894062469474,0.0124898169580778,0.0085232980177245,0.9331343166407832,12.954877983803843,3.819210502483649,0.3357632924270967,0.0720295720119776,0.0516087721980938,40.06793467220582
189,0.0958564792959305,0.0018803703718285,1.5841880860569657,0.0,0.0493384986900099,0.0365172635736154,0.9681647320759548,12.965705520117872,2.4776816226030105,0.058520384803593,0.0746711955299099,0.058520384803593,20.215517909076603
190,0.0541252425932464,0.0516996409477712,1.5835527001682883,0.0009398670352451,0.0398185742995744,0.025179566740366,0.9987472979361685,16.786216236366677,2.52280193827532,0.037640343013057,0.0594980598291365,0.037978529258604,25.615198961375416
191,0.1347845480611078,0.1956647234946223,1.409959710087989,1.0711374407773402,0.1004695394369952,0.0601363080051598,0.9969954265557696,3.338041874520008,2.108278408180269,0.8328536387790366,0.2986767284634894,0.3083548057743239,3.720688208088312
192,0.0119709249262072,0.0014743758553474,2.999980208063812,0.0,0.0025099144286007,0.0001958553717923,0.9987091547244374,78.11286079720665,3.98590389897945,0.0010733685592117,0.0127854638087989,0.0010733685592117,233.63992021933703
193,0.0117857567335588,0.0002964316742768,2.999980208063812,0.0,0.001495087479702,0.0005453473979084,0.999973663916546,131.9354532021912,3.992374607729193,0.0027784525743709,0.0075792642511644,0.0027784525743709,394.8141725435833
194,0.0094772421233365,0.0004945497354093,2.999980208063812,0.0,0.0016225728685514,0.000336440233882,0.9998946537430288,121.26899326034868,3.9916295995443223,0.0017218599250731,0.0082452622625173,0.0017218599250731,362.8429091214713
195,0.0126526651487743,0.0005740649358088,2.999980208063812,0.0,0.0019684310691825,0.0003253043550778,0.9980963921435798,99.78572397248968,3.9880742035477375,0.0016767937040492,0.0100023966596539,0.0016767937040492,298.92613871879854
196,0.2974704475842255,0.2515540306087048,0.394541848726637,0.4523934320109687,0.3549541248322606,0.2022270577360234,0.9998292601233936,13.717490204204331,1.321483922838631,0.3857498307873685,0.0728871860113996,0.1307852490684865,4.4130481682326215
197,0.0467626137950529,0.0665114576349453,1.8753794109758803,1.2060738248120255,0.0552218266681389,0.0410882999050601,0.9839667997071854,4.3037979032513975,2.630718653853823,1.0675118756026225,0.2286275568292429,0.2010081913709787,7.2027706414085575
198,0.1324256412696895,0.2839287022496116,3.279478487290311,1.6329050391145292,0.007070070640431,0.0085768594165978,0.8920793291304917,13.379161300674276,4.104881041316407,1.620173738811703,0.0666767751043956,0.0818842010891005,48.1847195992254
199,0.0258588027926029,0.0450438397100671,0.5031589656193534,0.3264027456727911,0.0855567719986408,0.0831205247309661,0.9882836109919164,9.610201709871138,1.3886056496842518,0.1844056981741783,0.1028369269270174,0.1505114162616431,3.8927849232254994
200,0.1156144471028389,0.2171949017648539,0.3633068869464945,0.4167587564635456,0.0582190492816263,0.1474939244130905,0.8697020847264081,104.25557161351762,1.224666951469412,0.4102720553044988,0.0083420202034904,0.0123460024442142,42.55142736222109
201,0.0851389014019502,0.1273419540104773,1.1840394301263282,0.8593284996519549,0.0748963027292608,0.0822137095767504,0.970205317974984,5.39843752175094,1.9745250951339648,0.6915716649079239,0.1797196529673471,0.2617755136042556,5.5882579371631325
202,0.1982142418308587,0.1931960475749635,1.643287209291421,0.6230589506312488,0.0370027759934179,0.0306057919297247,0.9635359835770286,11.854997028243512,2.5255464130192866,0.58447297760346,0.0812767798491629,0.0763953654936296,19.218409394923206
203,0.0036397030575757,0.0105886709424884,0.2044126749797392,0.3244645785661409,0.0222881888650466,0.0837445557088786,0.9390302488858157,131.0473212052619,1.136277342453822,0.3199009707217611,0.0071655814117329,0.0149098049687922,27.527018707098147
204,0.000833501660476,5.9535334773878735e-05,5.087309517018416,3.1673487347070834e-05,0.001814849378625,0.0023337336761677,0.9999967900153528,21.80405294512365,6.041443421242208,0.0597123083359231,0.0458628857915608,0.0597055671663701,109.924322122672
205,0.0081412652538415,0.0014429411866017,3.169907546387145,4.110147759744423e-06,0.0082434934251169,0.0089254715768863,0.999766270781044,19.932309253331542,4.119515741750312,0.055834116722075,0.0501580754178766,0.0558329005436191,62.19834881976696
206,0.0079888873277037,0.0014661519579547,3.1699088461299887,5.3061779413139575e-06,0.0039435064681229,0.006877557715063,0.9999740313334506,41.80587386342128,4.145963414983111,0.0426868950669924,0.0239194624803284,0.0426874292227234,131.52425085793385
207,0.0082328672486418,0.0014594898711975,3.1699062466443007,0.0,0.015768664606638,0.0058017008032042,0.9999740313334506,10.405104458631998,4.073776098023663,0.0372247975026325,0.0961041799540877,0.0372247975026325,31.98406217251604
208,0.0080698295227473,0.0014275768995155,3.1699088461299887,5.2517541647754295e-06,0.0025436036468742,0.0053706101125567,0.99971144175281,65.0703553141764,4.154256741196662,0.0335046890202111,0.015363546686136,0.0335062474097661,205.3266321825605
209,0.032130315323404,0.0148152220423555,2.0,0.0,0.0222760669793932,0.0200547513454185,0.9927744539878084,19.72308557098732,2.9424387978140003,0.0463761653330492,0.0503356561738078,0.0463761653330492,38.733265681370014
210,0.0270060058323906,0.012307271043514,2.0,0.0,0.0154239729220232,0.0170402012484524,1.0,28.907129480155135,2.965406457922897,0.0398994314867223,0.0345935420771026,0.0398994314867223,56.81425896031028
211,0.0249599453354532,0.0095712625213062,2.0,0.0,0.0419752808127042,0.0226539259357801,0.9953784388202258,10.50109826120226,2.90059040674383,0.0530768791430348,0.094788032076396,0.0530768791430348,20.09971012361631
212,0.0298504501251314,0.0126789758551875,2.0,0.0,0.0125223152688404,0.0141889943469582,0.99971144175281,35.79704884307291,2.971784238978767,0.0327464439827724,0.0279272027740427,0.0327464439827724,70.61476271654823
213,0.0215198684458459,0.0065299157762777,2.5848699190400284,0.0,0.0147229118434611,0.0182184870405217,1.0,17.683345516694434,3.528319533873605,0.0717482840752966,0.0565503851664224,0.0717482840752966,44.70914789409479
214,0.0212023184137128,0.004849537817619,2.5848699190400284,0.0,0.0085728621259213,0.0101550358210442,0.9999538332662392,30.860263132860567,3.5524211175989358,0.0397997623181613,0.0324026347073324,0.0397997623181613,78.77344874536065
215,0.0197568504016254,0.0054039540398546,2.5848699190400284,0.0,0.0254291051511969,0.0092155312272185,1.0,10.263784307334772,3.487439968248353,0.0375216065071736,0.0974299507916756,0.0375216065071736,25.530547311544744
216,0.0201043283375636,0.0061288077099049,2.5848699190400284,0.0,0.005877912200292,0.007570390930846,0.9970433402104212,45.599304889987735,3.5600479404124576,0.029527064029863,0.0218653188379926,0.029527064029863,117.21780135895465
217,0.0121473700270584,0.0031157485144362,2.807320320160349,4.681111291435603e-16,0.01025099382751,0.0124217296453018,0.9990649315776106,21.44846394075504,3.759805462418909,0.057156699001791,0.04657978931905,0.057156699001791,59.26906435603441
218,0.0117563775828071,0.0019976731983255,2.8073203201603487,0.0,0.0056443238136466,0.0083764836592075,0.99971144175281,39.37396755778277,3.7816415992305257,0.0385596566683392,0.0253901626826327,0.0385596566683392,109.5672443005099
219,0.0126215209179033,0.0023530675095892,2.8073203201603487,0.0,0.020886408915533,0.0158128682990623,0.9999884584088952,10.336284260106329,3.710563329891093,0.0757982824995709,0.0967454486781508,0.0757982824995709,28.017595747575037
220,0.0118733176275311,0.0025142763204778,2.807320320160349,4.485978453382215e-16,0.004056358122349,0.0069024469307627,0.9995844639313984,54.90992347236959,3.788700707292508,0.032165851664102,0.0182040767992398,0.032165851664102,153.21382534914247
221,0.0125207049252751,0.023642730487518,3.169907546387145,4.110147759744423e-06,0.0120416657184963,0.0187879086627415,0.9881489563064276,12.50240786117088,4.07901981093955,0.1282775250675789,0.0790366917540222,0.1282766902135623,39.106784280047066
222,0.0080847173025097,0.0014282589719556,3.1699062466443007,0.0,0.0049596823728947,0.0113744611843603,0.9938858724897722,31.52453166950527,4.132264739666254,0.0752120342201752,0.031527379467819,0.0752120342201752,99.5445520735372
223,0.0270840200598538,0.0485174027348528,3.1699088461299887,5.812626705187956e-06,0.0190089369876112,0.0181847772355201,0.9946583178227808,8.121714137250416,4.042098150513752,0.1217078458449481,0.1224690134390176,0.1217051370440221,24.88335414091024
224,0.0079874270284036,0.0015700171746745,3.169908846129988,5.25175416477543e-06,0.0029775515127028,0.0079069070121991,0.9936167534536142,53.67679319855311,4.1450144946117,0.0519753143110085,0.0185111049719042,0.05197479265267,170.24363191398902
225,0.0433658702797302,0.0424129998247394,2.0,0.0,0.0283420038738843,0.0283881999186272,0.9974015885677396,15.66627231807256,2.933736054845519,0.0650931569208869,0.0636655337222205,0.0650931569208869,30.414171578710235
226,0.0307716621972123,0.0134698251303122,2.0,0.0,0.0203131000380331,0.0219391419494908,0.9974015885677396,21.77799309876753,2.951602988850845,0.0522201144426438,0.0457985997168942,0.0522201144426438,42.66945741492261
227,0.0652799431850543,0.0950648200885889,2.0,0.0,0.0454410494892053,0.027809669712107,0.9927744539878084,9.633055005382742,2.889715304690616,0.064821877278863,0.1030591492971925,0.064821877278863,18.406331350869028
228,0.0313049955021012,0.0139634025826476,2.0,0.0,0.0091558172236148,0.0090632319577992,0.9895875212220556,48.889812907150336,2.9693463408538383,0.0204972098566069,0.0202411803682178,0.0204972098566069,97.80846687875696
229,0.0279215175935432,0.0408531318351164,2.5848699190400284,0.0,0.020385285931385,0.0272076626655282,0.9895875212220556,11.661245985294215,3.489596223675966,0.1200974689807516,0.0848612165861183,0.1200974689807516,29.459967733515413
230,0.019512696806643,0.0048330669605263,2.5848699190400284,0.0,0.0095362260822165,0.0165749206479759,0.9849900098451576,26.09994440400534,3.5321207676594635,0.0696026242887577,0.0377391612257227,0.0696026242887577,67.49304105037183
231,0.0458062921560121,0.0652334058326016,2.5848699190400284,0.0,0.0328052346009596,0.0280766660505845,0.998337376521882,7.519616456381864,3.4504428943038383,0.1213320297995953,0.1327644012580718,0.1213320297995953,18.4696009965463
232,0.0205324671742033,0.0061891641882793,2.5848699190400284,0.0,0.0070455574551392,0.0131249651516589,0.9933418121880536,36.24774095250112,3.5508074906854863,0.056336313208773,0.0274042405425961,0.056336313208773,93.3237202659275
233,0.016758020960611,0.0306820909403623,2.807320320160349,4.681111291435603e-16,0.014766864609306,0.0238600424221902,0.9933418121880536,13.696471907577736,3.7281367536310936,0.121324917164293,0.0725253787173086,0.121324917164293,37.70810976531123
234,0.0120510894600799,0.0026711310744438,2.8073203201603487,0.0,0.0066674811972472,0.0137252899029907,0.9966619137320388,31.531410577322028,3.7723736919501234,0.0680053706234467,0.0316085419422642,0.0680053706234467,87.8152425786726
235,0.0321285563900697,0.0549469175505803,2.8073203201603487,0.0,0.026474675121299,0.0275145337599428,0.9966619137320388,7.458588761505173,3.670356162580352,0.1452876782677564,0.1336260713120357,0.1452876782677564,20.00877689956819
236,0.0116153427280487,0.0026192343970201,2.807319507347536,5.747454520287042e-06,0.0042917852530915,0.0110918842054975,0.998337376521882,48.83869551154321,3.785215359662738,0.0572250656182226,0.0204415242066799,0.0572252808369433,136.33415761776465
237,0.0145739613699253,0.0256061274709992,3.1699088461299887,5.480197012992564e-06,0.0120142607382083,0.0201842502475599,0.9814538950336535,12.477761079218254,4.07270649115191,0.1368580713636533,0.0786562500117323,0.1368596113873858,39.30078786691671
238,0.0082806216732749,0.0018416370556014,3.1699072864385758,3.598824974717156e-06,0.0057096469569346,0.0146732834993261,0.9885173903891564,26.19982101060696,4.120694747680928,0.1009620218799846,0.0377299291468043,0.1009636454051449,83.01572327646579
239,0.0386789517497782,0.0500990198905611,3.1699088461299887,5.812626705187956e-06,0.0266651283004141,0.0291641814148915,0.9795438195294628,5.405319417039699,3.968234176250379,0.2054437394955162,0.1812184894090725,0.2054414427528224,16.492193299186006
240,0.0079700249928903,0.0015455996633055,3.1699088461299887,5.2517541647754295e-06,0.0032157771615897,0.0100202443590591,0.9805107178796568,47.63827857237235,4.129837151142016,0.0681337684303548,0.0205824128676282,0.0681344115302192,153.01055583311012
241,0.0412325370601746,0.0499758529227685,2.0,0.0,0.0329427333443765,0.0415488240117405,0.9927744539878084,12.81646191641526,2.9153135712213816,0.1029158291610141,0.0774608827664261,0.1029158291610141,24.819483700318205
242,0.0308201470431112,0.0157473555264922,2.0,0.0,0.020122371753175,0.0395278371346961,0.98581503717892,20.290169309605695,2.9372291913864848,0.1017402082741682,0.0485858457924359,0.1017402082741682,40.16425200343773
