dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.mean.relative,best_node.sd,best_node.sd.relative,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,ch,class_conc.mean,class_conc.sd,class_ent,cls_coef,cohesiveness.mean,cohesiveness.sd,conceptvar.mean,conceptvar.sd,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.mean.relative,elite_nn.sd,elite_nn.sd.relative,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,impconceptvar.mean,impconceptvar.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.mean.relative,linear_discr.sd,linear_discr.sd.relative,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.mean.relative,naive_bayes.sd,naive_bayes.sd.relative,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,one_itemset.mean,one_itemset.sd,one_nn.mean,one_nn.mean.relative,one_nn.sd,one_nn.sd.relative,p_trace,pb,random_node.mean,random_node.mean.relative,random_node.sd,random_node.sd.relative,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1.mean,t1.sd,t2,t3,t4,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,vdb,vdu,w_lambda,wg_dist.mean,wg_dist.sd,worst_node.mean,worst_node.mean.relative,worst_node.sd,worst_node.sd.relative
194,0.0094772421233365,0.0004945497354093,2.999980208063812,0.0,0.0045317220543806,0.4909543193125282,1.0,0.0648243980255926,3.0,0.9998946537430288,0.0002920320870255,0.1079548242571726,,0.0,2.765611470088892,0.0016225728685514,0.000336440233882,0.9998946537430288,0.9535818466379832,330.476586102719,0.1389504890770192,0.5003014559596727,0.0108199745801765,0.0095398409045147,0.0031531256391717,0.6899356493809908,0.4423243208011689,0.9608759044019178,104.34147869792996,124.71363203651316,0.5060153776571686,5.0,0.0609553491949911,2.0,121.26899326034868,0.9960408098629632,0.0012328476062241,0.9550817104469248,,0.5676879975302509,,0.986404833836858,,0.9697885196374624,,0.5,0.0085450970536138,,,2.284221243641452,,,0.980431380339683,0.0336057898008199,165.46601208459214,2.00235688355309,220.66666666666663,22.004475493129835,12.378879333333332,8.135675038824859,3.9916295995443223,0.0017218599250731,0.0210111560754525,0.0939072500576284,0.1732543415565062,,0.4561933534743202,,0.4501510574018127,,220.0,12.722727272727273,4.243763279754806,0.0045454545454545,0.0042160635866516,1401389.7733256768,3568442.095915409,0.5,0.0321412173266612,0.011791667046269,0.5286974219810041,7.0,0.0876602646313034,7.0,0.9968350964302992,9.1406040978,6.06227225068004,52.497143666666666,35.056061619014365,23.48094699144008,16.83473959035049,23.284130333333334,16.493160083599687,-1.6258853333333334,4.688076735595348,0.0082452622625173,0.0017218599250731,0.6978851963746223,0.4945655092382047,0.1340581068828579,0.4848942598187311,0.5001496638309757,0.4682779456193353,0.4993700068272195,0.5030529172320216,3.0,0.0812926120016596,6.0,219.0,73.0,0.3308157099697885,10.428571428571429,5.929345904662913,73.0,9.643650760992957,3.0,0.0,0.0,2.0,0.0,1.0,662.0,1.0,3.0,3.0,0.6930741600989431,362.8429091214713,,0.125,0.0006681659644481,0.4954093170511081,2.0,0.0753168016759956,5.0,0.011654244080397,-0.0034687406918048,0.5045906829488919,4.0,0.0670766051354949,4.0,54.123029,32.131897994430844,0.011791667046269,0.0,8.961842839791538,6.003355513311757,,0.0029357382601627,0.1149512228357346,0.2602680810569484,0.0,0.0,0.0025062656641604,0.0067587353023353,0.0045317220543806,0.0045317220543806,1.0,23.34351979648241,16.611284526158226,11.753986332574032,4.425288093688539,0.0457470115122365,0.0767048748251369,0.0220833951776677,0.0571627318237521,0.21875,0.008098075700349,104.34147869792996,124.70633777209716,0.3333333333333334,0.0507752424521917,13.608562779854738,4.671070004228116e-08,0.988345755919603,0.3428788284705601,0.0672447651228512,0.5272501130710087,6.0,0.0521464564398839,1.0
195,0.0126526651487743,0.0005740649358088,2.999980208063812,0.0,0.0045317220543806,0.4682270465852555,1.0,0.0512808293114668,2.0,0.9980963921435798,0.0052617205279927,0.1509993547491704,,0.0,2.900286710550364,0.0019684310691825,0.0003253043550778,0.9980963921435798,0.9622005629902948,330.40256797583083,0.5239579882355416,0.4988154630816757,0.0223307675432806,0.0362281914751036,0.0303937433970576,1.049800034423353,0.4014296803703448,0.9534487250389642,84.54078738822768,121.01044502764364,0.4953867028493894,2.0,0.0673742312452981,4.0,99.78572397248968,0.9928817581220988,0.003256070680288,0.914665310219,,0.6354764257186898,,0.986404833836858,,0.9682779456193352,,0.5,0.0363166624778589,22.09757503126456,15.67590753674045,2.1079747909601765,20.5346815416741,14.15022715208774,0.980351458176628,0.0335590531150164,165.00906344410876,8.499016194675745,220.66666666666663,19.193296435814744,10.479839416666664,9.383289054031604,3.9880742035477375,0.0016767937040492,0.0140718172577066,0.09571420114408,0.1737557119465818,,0.4290030211480362,,0.43202416918429,,200.0,13.03,6.031666852962424,0.005,0.004254771881044,134282418.8646018,779396399.0610292,0.5,0.0282842712474619,0.0233328120351224,0.5500226142017187,7.0,0.0867819675845045,7.0,0.9969354971203256,7.8230777701999985,7.040124750556626,47.535539,39.9595902721695,23.43600764400806,16.984465979649205,23.06003283333333,16.270795856450402,4.107782,1.6577392960284798,0.0100023966596539,0.0016767937040492,0.7054380664652568,0.4915274935028857,0.1368713713735909,0.4743202416918429,0.499717687483851,0.4486404833836858,0.497731277155422,0.5076436001809137,6.0,0.0584119767054987,3.0,199.0,66.33333333333333,0.3006042296072507,6.633333333333334,5.109040893413823,66.33333333333333,11.930353445448857,3.0,0.0,0.0,2.0,0.0,1.0,662.0,0.0,3.0,3.0,0.6918277001413758,298.92613871879854,,0.125,0.0006681659644481,0.5002261420171867,4.0,0.0708874969579281,5.0,0.0228008051346658,0.0018708695899695,0.5013568521031206,5.0,0.0720710189676265,6.0,43.42775700000001,38.79739858765337,0.0233328120351224,0.0,7.497684313367773,6.518303152505244,,0.0003833723699218,0.1151643903653011,0.4321988851519894,0.0,0.0,0.0024813895781637,0.0099176789314468,0.0045317220543806,0.0030211480362537,0.6666666666666666,23.27134363735344,16.656816741130744,12.06516290726817,6.155502862355757,0.0327902997156691,0.0632846372353528,0.0255076291318982,0.0568171268153762,0.21875,0.0093522895756405,84.54078738822771,120.99545145944523,0.3333333333333333,0.0639902898037624,12.898223434026669,2.4319893375692174e-08,0.9771991948653342,0.3649496280794774,0.0718589743705081,0.5000226142017186,3.0,0.0387778356968819,1.0
196,0.3203343927171077,0.2512313351018331,0.394541848726637,0.4523934320109687,0.1,,1.0,,1.0,0.9998292601233936,0.0004732607666824,,,0.0,,0.3549541248322606,0.2022270577360234,0.9998292601233936,200000001.0,inf,,,,,,,,1.007751937984496,,,,2.0,,2.0,13.717490204204331,,,,,,,0.0,,0.0,,0.5,0.0108785658644083,,,,,,,,,,10.0,,,,1.321483922838631,0.3857498307873685,,,,,,,,,,,,,,,,,,,,3.0,,3.0,1.0,,,,,,,,,,,0.0728871860113996,0.1307852490684865,0.0,,,,,,,,4.0,,4.0,,,,,,,,13.0,7.0,0.0,2.0,0.0641025641025641,,130.0,6.0,13.0,3.0,0.6930288326958663,4.4130481682326215,,0.6842105263157894,0.3048099361907271,,5.0,,5.0,,,,6.0,,6.0,,,,0.0,,,,,,,0.2718395085488228,0.2521751918314304,1.0,,0.1,,,7.559891518737673,17.279978308122562,,,,,,,0.4363636363636363,0.2673700962917947,,,,,,,,,,,7.0,,7.0
197,0.0467626137950529,0.0665114576349453,1.8753794109758803,1.2060738248120255,0.0208333333333333,0.8806595365418894,5.0,0.0535377110672473,4.0,0.9839667997071854,0.0433290581995908,0.8818474126314507,,0.0,158.250687642453,0.0552218266681389,0.0410882999050601,0.9839667997071854,0.8882732859645083,160.49255952380952,13.73433777166912,0.4438134707259015,0.0546573684737793,0.1840004666972137,0.1903602162806604,0.0052983560513757,0.0084459776107159,0.9055614783226724,0.0248265004061326,0.0316513304110246,0.8197860962566844,4.0,0.1304288359440392,5.0,4.3037979032513975,0.7834663498892807,0.2008413577099338,0.0656889680839393,,0.0,,0.4880952380952381,,0.2232142857142857,,0.5,0.1052242233908552,0.2741835904262501,0.2569806927273146,0.4773443412997459,0.2613619698658967,0.2473616256005066,0.9685920695918598,0.0446729435264863,78.22321428571429,13.607642598929957,48.0,0.6421153223271019,0.1974999999999999,0.1614323903888766,2.630718653853823,1.0675118756026225,50.86592215732834,123.12242680368828,0.0305392000256607,,0.0297619047619047,,0.0297619047619047,,26.0,5.384615384615385,1.4987174003640067,0.0384615384615384,0.0831329353914513,275.16190476190474,215.8932787502284,0.5,0.1087856586440842,3.497512274132039,0.9672014260249556,7.0,0.0261566165266383,2.0,0.9004659155328798,0.130257,0.1037693920913098,0.965714285714286,0.0553344807683668,0.4995663265306123,0.0018916851111267,0.4757142857142857,0.0262088680012083,0.1671428571428571,0.2277948115969198,0.2286275568292429,0.2010081913709787,0.0803571428571428,0.2994850665872465,0.1167405303848757,0.0535714285714285,0.2255058280063261,0.0535714285714285,0.2255058280063261,0.6620320855614972,2.0,0.1615505048207688,6.0,25.0,3.571428571428572,0.0744047619047619,3.125,1.6420805617960927,5.0,1.5811388300841898,7.0,2.0,0.0,2.0,0.0476190476190476,1.0,336.0,0.0,7.0,4.0,0.6820338129816279,7.2027706414085575,,0.2058823529411764,0.2009828182789711,0.9283422459893046,6.0,0.0477457412553101,3.0,0.7776548591647842,-0.4237043107952532,0.7960784313725491,3.0,0.1887575317655483,7.0,0.7985714285714286,0.2039140808795517,3.497512274132039,0.0,0.1437286966842868,0.0697375258725914,,0.3063283303349377,3.5733729485778545,6.731407139349201,0.1504465408249505,0.2377771314887205,0.0333333333333333,0.1219459381467022,0.0208333333333333,0.0148809523809523,0.7142857142857143,0.4885219236209335,0.0119496592934366,4.509803921568627,1.8587366571906612,0.1375414163393513,0.1162106178084354,0.1583533653846154,0.1076551771605581,0.3347107438016529,0.195288691781097,0.0248265004061326,0.018158609349829,0.1428571428571428,0.2579813261967086,1.2524661068109837,1.4907148510552189e-06,0.2223451408352158,0.5619606565483576,0.1330144987066094,0.5744206773618539,1.0,0.0120623066254674,1.0
199,0.0082728591587134,0.0013199128534514,0.5031589656193534,0.3264027456727911,0.2363636363636363,0.8699999999999999,7.0,0.1888562063228706,6.0,0.9882836109919164,0.0318802862719583,0.855507559498492,,0.0,113.88511368417598,0.0855567719986408,0.0831205247309661,0.9882836109919164,0.6351515153925253,14.409090909090908,0.1213698468757365,0.453209686375544,0.069912711193589,0.1170308053234121,0.0826447116640339,0.1814944314944315,0.4761477275496179,0.9454545454545454,18.656047656047654,67.01001693641737,0.8533333333333333,6.0,0.1458902005526209,3.0,9.61020170987114,0.8864959277267794,0.1770535450128305,0.0855199832682631,,0.0,,0.2,,0.1636363636363636,,0.5,0.0899954085146514,3.957762578219323,14.269915911882324,25.70383558884733,3.76731621572555,13.583251786685423,0.959908736345962,0.1299286115828848,6.918181818181818,0.9317627477967868,4.230769230769231,25.98162149442228,2.1538461538461537,7.765802747153208,1.3886056496842525,0.1844056981741784,6.235839051408211,2.6222499496799245,0.0583039003024631,,0.0909090909090909,,0.1454545454545455,,7.0,3.857142857142857,1.9518001458970664,0.1428571428571428,0.1837559081124571,38.4,26.956095991651157,0.5,0.101015254455221,2.729856690175545,0.8333333333333334,3.0,0.2211083193570266,7.0,0.7404958677685951,1.7106923076923075,6.167988831926433,7.0,21.633307652783937,4.216783216783217,14.90336819500337,4.153846153846154,14.976905298081189,1.8461538461538465,6.65640235470275,0.1028369269270174,0.1505114162616432,0.2545454545454545,0.1781880527937009,0.2855585827807269,0.1272727272727272,0.3363499860730087,0.0727272727272727,0.2620817977022988,0.85,5.0,0.1557538418764021,4.0,6.0,0.4615384615384615,0.109090909090909,1.0,0.0,3.0,2.8284271247461903,13.0,12.0,0.0,2.0,0.0,1.0,55.0,0.0,13.0,12.0,0.6850259985526486,3.892784923225501,,0.4814814814814815,0.4039654165067998,0.8366666666666667,4.0,0.1759980359037432,5.0,0.7318931843590658,-0.6291553133118584,0.5666666666666667,1.0,0.0608580619450184,1.0,5.153846153846154,14.976905298081189,2.729856690175545,0.0,1.452667106564267,4.233748114222591,,0.5389627290096137,2.7171009830794115,0.8629174430104379,0.4536844536844536,0.1336083430597555,0.025,0.0146658768016327,0.2363636363636363,0.0181818181818181,0.0769230769230769,4.151515151515151,14.96850074965353,3.230769230769231,1.9644272343292228,0.1332356597885714,0.1274951764013882,0.28125,0.17860862707794,0.5,0.3048880189231635,18.65604765604766,66.98510742244278,0.0769230769230769,0.2705057507620807,0.5454388924369886,0.0,0.2681068156409342,1.25198084437089,0.0308803916716973,0.6566666666666665,2.0,0.0916919157145678,2.0
200,0.0144652845878968,0.0524073936327376,0.3633068869464945,0.4167587564635456,0.123641304347826,,2.0,,2.0,0.8697020847264081,0.2980520296594193,,,0.0,,0.0582190492816263,0.1474939244130905,0.8697020847264081,200000001.0,inf,,,,,,,,1.0013605442176872,,,,3.0,,3.0,104.25557161351772,,,,,,,0.0,,0.0,,0.5,0.2959088160400225,,,,,,,,,,8.087912087912088,,,,1.224666951469412,0.4102720553044989,,,,,,,,,,,,,,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,0.0083420202034904,0.0123460024442142,0.0,,,,,,,,5.0,,5.0,,,,,,,,91.0,78.0,0.0,2.0,0.0202686202686202,,736.0,9.0,91.0,77.0,0.6028315479552164,42.551427362221126,,0.4945652173913043,0.4293870382246044,,6.0,,6.0,,,0.7215290633098853,1.0,0.0280520814758025,1.0,,,,0.0,,,,,,,0.4373218139260633,0.1553619576544061,1.0,,0.123641304347826,,,59.747977972254,319.96571513067835,,,,,,,0.5005681478380478,0.3674685701279983,,,,,,,,,,,7.0,,7.0
201,0.1186333087204964,0.1853019382146365,1.1840394301263282,0.8593284996519549,0.0949367088607595,0.9241666666666668,5.0,0.1175364403698479,4.0,0.970205317974984,0.0788056025858087,0.9001184650456546,,0.0,171.11783762390618,0.0748963027292608,0.0822137095767504,0.970205317974984,0.7969405497723911,34.125,5.058042879484182,0.4244363070023902,0.103688196750775,0.2098278989881656,0.2172848024530837,3.92194386534748,19.400810800040464,0.9326775780053213,28.453366309226254,90.99313804309708,0.9120833333333334,4.0,0.1109278001758434,3.0,5.398437521750938,0.836516311790431,0.2422613401126135,0.053773918572082,,0.0,,0.240506329113924,,0.0,,0.5,0.1432114999871488,8.026979126471305,12.168220307613836,30.419654544727702,7.483882673748125,11.295457391877948,0.9688399448090044,0.0734322362678667,15.596518987341772,4.207422986524563,10.533333333333331,33.45464395477266,4.223333333333334,6.541669093114504,1.9745250951339648,0.6915716649079239,2.8822867506798944,6.014134101393504,0.0053803053180211,,0.0126582278481012,,0.0,,7.0,3.4285714285714284,1.3972762620115438,0.1428571428571428,0.2144083955615721,26.8,12.98546195644276,0.5,0.101015254455221,4.269071765447536,0.93625,6.0,0.126443059209362,5.0,0.8835923730171447,2.6933899999999995,4.665621177871173,17.720000000000002,26.51366763442152,8.678945147679322,12.915379090274426,8.28,12.373182406201842,3.193333333333334,4.90793332511858,0.1797196529673471,0.2617755136042556,0.1075949367088607,0.1729642068136283,0.1558790709941197,0.0379746835443038,0.1917427931319769,0.0443037974683544,0.2064234936038096,0.7425,2.0,0.2830390628713837,7.0,6.0,0.4,0.0379746835443038,1.2,0.4472135954999579,1.2,0.4472135954999579,15.0,10.0,0.0,2.0,0.1142857142857143,1.0,158.0,0.0,15.0,11.0,0.6724950807186254,5.58825793716313,,0.3333333333333333,0.2737894640749469,0.9625,7.0,0.0671854812358212,2.0,0.8102132511161454,-0.5410100911478241,0.60125,1.0,0.0285348227804398,1.0,14.526666666666666,22.480736727463448,4.269071765447536,0.0,3.102282739135224,4.491564488296357,,0.4679422993848333,1.46269661261092,1.51391630468499,0.3325656431430953,0.2404417655630936,0.0175438596491228,0.0795828556754751,0.0949367088607595,0.0126582278481012,0.1333333333333333,8.539791666666668,12.8026151268427,2.769230769230769,1.5358952955766088,0.190604582611146,0.153253375940726,0.3125,0.1288470508005519,0.4516129032258064,0.206488387196198,28.453366309226265,49.567376657737256,0.0666666666666666,0.2135856383126019,0.7916278143115759,5.593867919821135e-06,0.1897867488838546,1.3808692514515746,0.2402359397379465,0.88125,3.0,0.148633824847808,6.0
202,0.1993757500039102,0.1937042484821251,1.643287209291421,0.6230589506312488,0.2388059701492537,0.7476190476190476,7.0,0.1502496452850696,4.0,0.9635359835770286,0.0954603309291471,0.6660362724293851,,0.0,6.641474775902837,0.0370027759934179,0.0306057919297247,0.9635359835770286,0.9142543431015796,23.26492537313433,4.982332535504475,0.462065218779855,0.140392914617194,0.4585481435877077,0.3269358964025124,40682937.318854585,358357185.1560648,0.8376300316598824,558201660.0460484,2135847062.9798656,0.7071428571428571,5.0,0.1966749296853624,7.0,11.854997028243506,0.9188018215876216,0.0565386297671984,0.2352551259814179,,1.1451083604611254e-09,,0.7910447761194029,,0.0,,0.5,0.1583074883253464,2016.443605703087,5385.982642684991,58605.22329509658,795.9750661387034,2148.309415978098,0.929810165005346,0.1007484816976621,10.850746268656716,3.9149479711055086,4.1875,97729.41884845433,6155.9375,16176.981421014038,2.5255464130192866,0.58447297760346,15.079346868549075,15.66600514749293,0.0579350551449918,,0.1343283582089552,,0.1641791044776119,,11.0,4.545454545454546,1.8090680674665816,0.0909090909090909,0.1229790147497314,81.77142857142857,64.86689920325233,0.5,0.1928473039599675,0.797282094561347,0.6857142857142857,4.0,0.177039282458396,5.0,0.9458676765426598,2823.797025,7501.686663490215,45346.0,116030.49382985492,5723.597947761194,14737.814005232409,2238.125,5940.841846910251,134.6875,371.25960705863673,0.0812767798491629,0.0763953654936296,0.5373134328358209,0.4523043219468561,0.0937233881570395,0.2686567164179104,0.446606380562069,0.1641791044776119,0.3732338175823094,0.7333333333333334,6.0,0.128855261857793,3.0,10.0,0.625,0.1492537313432835,1.4285714285714286,0.5345224838248488,1.25,0.4629100498862757,16.0,2.0,0.0,2.0,0.5083333333333333,1.0,67.0,0.0,16.0,14.0,0.6678722503844712,19.2184093949232,,0.2857142857142857,0.1599284093119585,0.4666666666666667,1.0,0.1817442988757758,6.0,0.4436043161916301,-0.12182865845865,0.6428571428571429,2.0,0.0644764952748885,1.0,45211.3125,115691.66046909272,0.797282094561347,0.0,8840.134772246463,22628.68214762417,,0.1618432871955927,3.2218972409723614,2.026500151238938,0.098826336370879,0.1751477585668064,0.3333333333333333,0.5514987645990456,0.2388059701492537,0.0149253731343283,0.0625,2936.263719512195,7747.078057974176,3.809523809523809,1.9395630337539331,0.1328613305114197,0.1300892807515223,0.2201704545454545,0.1452712551436887,0.4098360655737705,0.1597666336022336,558201660.0460482,1580432140.077587,0.0625,0.1081533632885075,2.3793981616605264,5.012069267305179e-07,0.55639568380837,0.8427716102067906,0.4091550770370783,0.6547619047619048,3.0,0.1036314671206396,2.0
203,0.0468831391813966,0.138464075901478,0.2044126749797392,0.3244645785661409,1.618556701030928,0.618421052631579,3.0,0.0434896675657562,3.0,0.9390302488858157,0.1538310605317374,1.0,,0.0,3.413861812004296,0.0222881888650466,0.0837445557088786,0.9390302488858157,1.0,4.490173969072165,0.7130304701499606,0.4593173412523632,0.1354740860069083,0.0333783934247836,0.0613052486945575,2.2113102383169108,467.3022324427872,1.0,15036.283063112136,266093.6945949649,0.6142105263157894,2.0,0.0943151759587397,6.0,131.0473212052618,0.9918546898601488,0.0161170626138742,0.1514447943006694,,0.0,,0.788659793814433,,0.0,,0.5,0.2041132976620962,0.0,0.0,598.3844830194245,0.0,0.0,0.9948453608247424,0.0717958158617738,2.0412371134020617,0.7114790863549297,0.6178343949044586,1314.8395632113122,1.5788216560509554,26.093190490640872,1.136277342453822,0.3199009707217611,130.8908395190516,82.27320006747102,0.0,,0.0,,0.0,,35.0,8.285714285714286,3.9968474972115695,0.0285714285714285,0.0589092956706635,24744.42492670728,67085.05239720062,0.5,0.1818274580193979,inf,0.7210526315789473,7.0,0.0575615077772734,4.0,0.9823307471569772,0.5429904458598726,9.292102941066917,75.54777070063695,1265.2568413991976,2.389536410795192,39.51897652953088,0.4267515923566879,6.268439963330527,0.0,0.0,0.0071655814117329,0.0149098049687922,0.4690721649484536,0.4756039372920027,0.0523976140776558,0.3092783505154639,0.463391971241126,0.0051546391752577,0.0717958158617738,0.6605263157894736,6.0,0.0645795169098454,5.0,34.0,0.10828025477707,0.1752577319587628,2.0,1.3228756555322954,1.0,0.0,314.0,312.0,0.0,2.0,0.00170936692375,1.0,194.0,0.0,314.0,294.0,0.6508861694757068,27.52701870709813,,0.5024,0.4579641350386995,0.5665789473684212,1.0,0.1102966843194675,7.0,1.0,-0.0513068303963317,0.6442105263157896,4.5,0.0167725170564451,1.5,75.54777070063695,1265.2568413991976,inf,0.0,7.357554297804369,122.59696468536512,,0.1439357231557585,10.075260064272817,5.54394071219328,0.4942983422536369,0.0389219689639859,0.04,0.1742268041237113,1.618556701030928,0.0051546391752577,0.0031847133757961,0.6435819928748786,9.9531589178309,7.420289855072464,4.088742784989945,0.0532887244261029,0.1019072725848486,0.085434831891741,0.1075284150782346,0.5000231152113501,0.4189153342452342,15036.283063112149,265964.82013776235,0.0031847133757961,0.0125042760028138,3.471105125754866,1.6365210887981728e-08,0.0,5.005635427918861,0.2403233866475234,0.6442105263157896,4.5,0.0167725170564451,1.5
205,0.0081412652538415,0.0014429411866017,3.169907546387145,4.110147759744423e-06,0.01,0.673,4.0,0.0380204623269569,5.0,0.999766270781044,0.0006477901160023,0.6921987934356115,,0.0,47.54662145912858,0.0082434934251169,0.0089254715768863,0.999766270781044,0.98200000009,284.25325,18.085469267788884,0.4823716994422533,0.0216541051038725,0.0204519043862887,0.0170342727490503,0.0204519054853487,0.017034273698882,0.999981981981982,1.0000000531727191,0.0837853671245852,0.612,3.0,0.0274064063881259,1.0,19.932309253331542,0.954524628271128,0.0706030627644211,0.2139760982895392,,0.8998430251701464,,0.958,,0.908,,0.5,0.0127279220613578,,,1.3482525432670314,,,0.999,0.0316227766016837,138.58025,9.364360693004553,100.0,4.495096578058288,1.721209,0.046701033698261,4.119515741750312,0.055834116722075,-1.1969485186183448,0.0413105868517167,0.110974955222397,,0.155,,0.148,,111.0,7.918918918918919,1.8932182083096447,0.009009009009009,0.0212784549573658,6211.744877344877,7919.264898384963,0.5,0.0191109940861228,0.9198986402889474,0.841,6.0,0.0292308816911916,2.0,0.995153,1.2784347863699996,0.0345874710838839,1.7008792,0.0544286317500061,-4.6999999978147864e-09,5.186520994420049e-09,0.018672,0.0243236220895563,-1.7593568999999998,0.0220937395127116,0.0501580754178766,0.0558329005436191,0.424,0.4669040165453861,0.0592813292148397,0.268,0.4431392245924213,0.191,0.3932857404911519,0.86,7.0,0.0336650164612069,3.0,110.0,11.0,0.11,9.166666666666666,6.8068592855540455,11.0,5.374838498865699,10.0,0.0,0.0,2.0,0.0,1.0,1000.0,0.0,10.0,0.0,0.6929851718108113,62.19834881976696,,0.1111111111111111,0.0005496565719302,0.728,5.0,0.0345768066130398,4.0,0.4791391696337164,-0.1226228909824452,0.516,2.0,0.0400555170287994,6.0,3.4602361000000004,0.0633303241205278,0.9198986402889474,0.0,1.0000000265863591,1.1824861693880867e-08,,0.0450759999151051,-0.0384326145753303,0.049394891597942,0.0,0.0,0.0016556291390728,0.0049428526654671,0.01,0.01,1.0,0.0101053646666666,0.0144341023470385,6.959276018099548,2.28695260133227,0.0969573527146727,0.0883216881174955,0.0523912584459459,0.0549834566455107,0.1975308641975308,0.0063307089137514,1.0000000531727191,2.364972387276736e-08,0.1,0.0936461609935773,4.528944880413706,4.455522053531935e-07,0.5208608303662836,1.2065874024134466,0.0779384628029573,0.507,1.0,0.0416466618643612,7.0
206,0.0077942002837753,0.0014343745198589,3.1699088461299887,5.3061779413139575e-06,0.025,0.692,5.0,0.0633859430613584,7.0,0.9999740313334506,7.199740809327171e-05,0.6863747778999634,,0.0,19.1965924116789,0.0039435064681229,0.006877557715063,0.9999740313334506,1.0,180.61425,18.476888397193463,0.4931665731354701,0.0100427115013709,0.0260605027307054,0.0202766365316287,0.026060504325791,0.0202766377982581,1.0,1.0000000605829704,0.1649940493357514,0.6020000000000001,3.0,0.0571158666416103,5.0,41.80587386342128,0.9811279427752282,0.0483664277272174,0.2194903402504812,,0.8864196022579899,,0.974,,0.864,,0.5,0.0042426406871192,,,1.3730937753021324,,,0.999,0.0316227766016837,88.49525,9.53160126159871,40.0,7.085568226245084,1.72622553,0.0362961414597509,4.145963414983111,0.0426868950669924,-1.2004500891217895,0.0342562952082498,0.1155792554765942,,0.16,,0.137,,101.0,7.99009900990099,2.8160079882875,0.0099009900990099,0.0303544082302703,24510.06557886558,70740.08957941686,0.5,0.0630095151552369,0.8907535305949096,0.807,6.0,0.046200048100023,4.0,0.996883,1.279887927108,0.0269229900551,1.727833,0.0299439180469089,1.5600000016391384e-09,7.588807549405717e-09,-0.00119706,0.0294357689662027,-1.7302991600000002,0.0411107469238883,0.0239194624803284,0.0426874292227234,0.496,0.4899196655017084,0.0266071636780162,0.341,0.4742825570732534,0.089,0.2848862231842041,0.8560000000000001,7.0,0.0323865541373096,2.0,100.0,4.0,0.1,6.25,6.223610956135781,4.3478260869565215,2.442217614683498,25.0,0.0,0.0,2.0,0.0,1.0,1000.0,0.0,25.0,0.0,0.6931291804519437,131.52425085793385,,0.1111111111111111,0.0005270462766947,0.6540000000000001,4.0,0.0579655069847577,6.0,0.471110335737224,-0.0769655140588207,0.511,2.0,0.0328125992061992,3.0,3.45813216,0.0457678105092068,0.8907535305949096,0.0,1.0000000302914849,9.760580399042465e-09,1.0159063526475305,0.0180719950429645,-0.0002354583411192,0.0409850277895806,2.004006008010189e-07,4.0906601342473513e-07,0.002262443438914,0.0247437459315187,0.025,0.024,0.96,8.806720000000128e-05,0.011462954202256,7.034825870646766,3.0876821556836718,0.0674809672966061,0.111886465979698,0.0594134944500309,0.047685068053034,0.1975308641975308,0.006282575428652,1.0000000605829704,1.9521161384171788e-08,0.04,0.0674433709197493,7.17982102913473,1.289234725218168e-06,0.528889664262776,1.9908329646377771,0.085814679577693,0.496,1.0,0.0287518115371304,1.0
